time,alt,atmos_pressure,base_time,lat,lon,org_precip_rate_mean,pwd_mean_vis_10min,pwd_mean_vis_1min,pwd_precip_rate_mean_1min,qc_atmos_pressure,qc_logger_temp,qc_logger_volt,qc_org_precip_rate_mean,qc_pwd_cumul_rain,qc_pwd_cumul_snow,qc_pwd_mean_vis_10min,qc_pwd_mean_vis_1min,qc_pwd_precip_rate_mean_1min,qc_pwd_pw_code_15min,qc_pwd_pw_code_1hr,qc_pwd_pw_code_inst,qc_rh_mean,qc_tbrg_precip_total,qc_tbrg_precip_total_corr,qc_temp_mean,qc_vapor_pressure_mean,qc_wdir_vec_mean,qc_wspd_arith_mean,qc_wspd_vec_mean,rh_mean,tbrg_precip_total_corr,temp_mean,time_offset,vapor_pressure_mean,wdir_vec_mean,wspd_arith_mean,wspd_vec_mean
2025-05-24 00:17:00,45.0,100.92,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.33,0.0,15.49,2025-05-24 00:17:00,0.85,264.7,2.829,2.699
2025-05-24 00:18:00,45.0,100.92,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.65,0.0,15.47,2025-05-24 00:18:00,0.855,279.1,1.815,1.753
2025-05-24 00:19:00,45.0,100.92,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0.0,15.42,2025-05-24 00:19:00,0.859,273.8,2.535,2.323
2025-05-24 00:20:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.86,0.0,15.4,2025-05-24 00:20:00,0.854,277.4,3.254,3.116
2025-05-24 00:21:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.88,0.0,15.39,2025-05-24 00:21:00,0.854,269.1,3.017,2.841
2025-05-24 00:22:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.55,0.0,15.38,2025-05-24 00:22:00,0.848,268.1,3.009,2.75
2025-05-24 00:23:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.93,0.0,15.31,2025-05-24 00:23:00,0.85,274.7,3.205,3.007
2025-05-24 00:24:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.48,0.0,15.24,2025-05-24 00:24:00,0.839,278.5,4.371,4.082
2025-05-24 00:25:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.38,0.0,15.25,2025-05-24 00:25:00,0.821,267.6,4.876,4.439
2025-05-24 00:26:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.76,0.0,15.29,2025-05-24 00:26:00,0.812,263.9,3.621,3.336
2025-05-24 00:27:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.88,0.0,15.27,2025-05-24 00:27:00,0.813,273.2,3.958,3.613
2025-05-24 00:28:00,45.0,100.94,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.83,0.0,15.23,2025-05-24 00:28:00,0.81,278.4,3.414,3.202
2025-05-24 00:29:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.41,0.0,15.25,2025-05-24 00:29:00,0.804,278.0,3.763,3.473
2025-05-24 00:30:00,45.0,100.94,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.95,0.0,15.22,2025-05-24 00:30:00,0.794,278.0,3.623,3.39
2025-05-24 00:31:00,45.0,100.94,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.29,0.0,15.2,2025-05-24 00:31:00,0.799,278.2,1.826,1.51
2025-05-24 00:32:00,45.0,100.94,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.74,0.0,15.08,2025-05-24 00:32:00,0.801,277.3,3.446,3.157
2025-05-24 00:33:00,45.0,100.93,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.43,0.0,15.09,2025-05-24 00:33:00,0.796,270.9,3.84,3.576
2025-05-24 00:34:00,45.0,100.94,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.09,0.0,15.16,2025-05-24 00:34:00,0.794,288.8,4.995,4.764
2025-05-24 00:35:00,45.0,100.95,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.11,0.0,15.16,2025-05-24 00:35:00,0.794,271.3,4.585,4.43
2025-05-24 00:36:00,45.0,100.95,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.97,0.0,15.17,2025-05-24 00:36:00,0.792,281.4,4.124,3.909
2025-05-24 00:37:00,45.0,100.95,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.76,0.0,15.18,2025-05-24 00:37:00,0.789,291.6,3.208,3.048
2025-05-24 00:38:00,45.0,100.95,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.97,0.0,15.15,2025-05-24 00:38:00,0.791,285.1,3.071,2.854
2025-05-24 00:39:00,45.0,100.95,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.48,0.0,15.04,2025-05-24 00:39:00,0.794,289.2,2.174,2.049
2025-05-24 00:40:00,45.0,100.95,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.69,0.0,14.99,2025-05-24 00:40:00,0.795,286.7,2.708,2.573
2025-05-24 00:41:00,45.0,100.96,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.87,0.0,14.96,2025-05-24 00:41:00,0.797,276.1,1.993,1.881
2025-05-24 00:42:00,45.0,100.96,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.69,0.0,14.95,2025-05-24 00:42:00,0.793,284.5,3.384,3.295
2025-05-24 00:43:00,45.0,100.96,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.82,0.0,14.96,2025-05-24 00:43:00,0.796,299.6,3.512,3.319
2025-05-24 00:44:00,45.0,100.96,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.94,0.0,14.88,2025-05-24 00:44:00,0.794,263.4,2.868,2.592
2025-05-24 00:45:00,45.0,100.96,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.36,0.0,14.82,2025-05-24 00:45:00,0.798,275.4,2.38,2.159
2025-05-24 00:46:00,45.0,100.96,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.45,0.0,14.76,2025-05-24 00:46:00,0.796,288.6,2.334,2.148
2025-05-24 00:47:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1,0.0,14.83,2025-05-24 00:47:00,0.794,291.9,2.44,2.265
2025-05-24 00:48:00,45.0,100.96,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.03,0.0,14.84,2025-05-24 00:48:00,0.793,272.8,3.443,3.33
2025-05-24 00:49:00,45.0,100.96,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.17,0.0,14.82,2025-05-24 00:49:00,0.795,287.6,1.699,1.546
2025-05-24 00:50:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.68,0.0,14.74,2025-05-24 00:50:00,0.799,292.9,2.161,2.047
2025-05-24 00:51:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,0.0,14.76,2025-05-24 00:51:00,0.792,284.4,2.128,2.035
2025-05-24 00:52:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.87,0.0,14.83,2025-05-24 00:52:00,0.79,302.8,3.407,3.245
2025-05-24 00:53:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.03,0.0,14.81,2025-05-24 00:53:00,0.792,302.8,2.822,2.746
2025-05-24 00:54:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.45,0.0,14.72,2025-05-24 00:54:00,0.794,279.4,1.826,1.7
2025-05-24 00:55:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.41,0.0,14.7,2025-05-24 00:55:00,0.793,288.0,2.762,2.511
2025-05-24 00:56:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.94,0.0,14.78,2025-05-24 00:56:00,0.789,279.0,3.144,3.028
2025-05-24 00:57:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.92,0.0,14.79,2025-05-24 00:57:00,0.789,280.0,2.788,2.645
2025-05-24 00:58:00,45.0,100.97,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.85,0.0,14.78,2025-05-24 00:58:00,0.787,282.2,2.907,2.714
2025-05-24 00:59:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.84,0.0,14.78,2025-05-24 00:59:00,0.787,272.8,2.39,2.287
2025-05-24 01:00:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.01,0.0,14.76,2025-05-24 01:00:00,0.789,284.2,2.18,1.962
2025-05-24 01:01:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.21,0.0,14.69,2025-05-24 01:01:00,0.789,271.1,2.254,2.18
2025-05-24 01:02:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.46,0.0,14.65,2025-05-24 01:02:00,0.791,275.2,1.754,1.623
2025-05-24 01:03:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.04,0.0,14.54,2025-05-24 01:03:00,0.795,277.1,1.927,1.874
2025-05-24 01:04:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.14,0.0,14.47,2025-05-24 01:04:00,0.793,287.2,2.102,1.994
2025-05-24 01:05:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.37,0.0,14.44,2025-05-24 01:05:00,0.795,274.8,1.795,1.73
2025-05-24 01:06:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.23,0.0,14.48,2025-05-24 01:06:00,0.795,278.4,1.209,1.139
2025-05-24 01:07:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.97,0.0,14.34,2025-05-24 01:07:00,0.8,280.6,1.715,1.613
2025-05-24 01:08:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8,0.0,14.35,2025-05-24 01:08:00,0.797,283.3,1.756,1.68
2025-05-24 01:09:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.01,0.0,14.33,2025-05-24 01:09:00,0.8,269.9,1.859,1.801
2025-05-24 01:10:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.47,0.0,14.27,2025-05-24 01:10:00,0.804,285.3,1.4,1.289
2025-05-24 01:11:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.63,0.0,14.19,2025-05-24 01:11:00,0.802,275.0,2.192,2.101
2025-05-24 01:12:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.24,0.0,14.26,2025-05-24 01:12:00,0.8,283.0,2.061,1.962
2025-05-24 01:13:00,45.0,100.98,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.14,0.0,14.29,2025-05-24 01:13:00,0.8,275.3,1.619,1.527
2025-05-24 01:14:00,45.0,100.99,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.09,0.0,14.31,2025-05-24 01:14:00,0.8,266.6,1.336,1.267
2025-05-24 01:15:00,45.0,100.99,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.75,0.0,14.16,2025-05-24 01:15:00,0.803,272.2,1.232,1.172
2025-05-24 01:16:00,45.0,100.99,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.55,0.0,13.99,2025-05-24 01:16:00,0.807,269.0,1.326,1.233
2025-05-24 01:17:00,45.0,100.99,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.28,0.0,14.07,2025-05-24 01:17:00,0.807,271.6,1.303,1.166
2025-05-24 01:18:00,45.0,100.99,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.16,0.0,14.04,2025-05-24 01:18:00,0.804,273.7,2.148,2.065
2025-05-24 01:19:00,45.0,100.99,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.31,0.0,14.04,2025-05-24 01:19:00,0.806,267.2,3.177,3.1
2025-05-24 01:20:00,45.0,100.99,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,0.0,14.09,2025-05-24 01:20:00,0.803,271.5,2.329,2.261
2025-05-24 01:21:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.13,0.0,14.1,2025-05-24 01:21:00,0.806,272.2,1.452,1.336
2025-05-24 01:22:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.52,0.0,14.02,2025-05-24 01:22:00,0.808,275.6,1.192,1.146
2025-05-24 01:23:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.65,0.0,14.03,2025-05-24 01:23:00,0.81,284.8,1.346,1.306
2025-05-24 01:24:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.28,0.0,14.07,2025-05-24 01:24:00,0.807,283.8,1.682,1.648
2025-05-24 01:25:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.08,0.0,14.1,2025-05-24 01:25:00,0.805,283.6,1.882,1.838
2025-05-24 01:26:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.96,0.0,14.13,2025-05-24 01:26:00,0.805,293.2,0.887,0.849
2025-05-24 01:27:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.35,0.0,13.88,2025-05-24 01:27:00,0.814,273.0,0.931,0.892
2025-05-24 01:28:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.21,0.0,13.67,2025-05-24 01:28:00,0.816,285.3,1.517,1.472
2025-05-24 01:29:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.11,0.0,13.72,2025-05-24 01:29:00,0.817,292.6,1.044,0.953
2025-05-24 01:30:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.57,0.0,13.66,2025-05-24 01:30:00,0.822,274.2,0.786,0.738
2025-05-24 01:31:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,0.0,13.64,2025-05-24 01:31:00,0.822,277.3,0.645,0.639
2025-05-24 01:32:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.54,0.0,13.42,2025-05-24 01:32:00,0.824,272.4,1.12,1.026
2025-05-24 01:33:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.47,0.0,13.44,2025-05-24 01:33:00,0.824,278.5,1.512,1.464
2025-05-24 01:34:00,45.0,101.0,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.17,0.0,13.52,2025-05-24 01:34:00,0.824,279.2,1.122,1.094
2025-05-24 01:35:00,45.0,101.01,2025-05-24,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.33,0.0,13.68,2025-05-24 01:35:00,0.819,285.6,1.369,1.331
