[-0.10177327],[0.00251222],[-0.00235521],[-0.4808109],[-0.44752502],[0.00561723],[-0.17987357],[-4.5903916e-33],[-0.00663099],[-0.5408868],[-0.63110724],[-3.46971672e-33],[0.020104],[0.00829048],[0.00137339],[-0.40880505],[-0.28848114],[0.02098442]
[0.22762565],[-0.00293122],[-0.47514331],[0.6597868],[0.32666271],[-0.63774621],[0.10643783],[-0.09488715],[-0.55934775],[0.53932347],[0.18949135],[-0.68851123],[0.42432038],[0.07109962],[-0.38056827],[0.80826167],[0.4677564],[-0.57367759]
[0.10279711],[-0.12382593],[-0.39966879],[0.17626944],[-0.25071212],[-0.74127432],[0.01716566],[-0.17106612],[-0.43502969],[0.05741708],[-0.37068689],[-0.78154907],[0.20237791],[-0.0807786],[-0.35410469],[0.34444151],[-0.14100441],[-0.69874846]
[0.09284022],[0.02481715],[0.78378625],[-0.88656694],[0.21531932],[-0.23454698],[0.04955203],[0.0124774],[0.7328949],[-0.93004413],[0.16701318],[-0.27407864],[0.14491403],[0.0372385],[0.84799456],[-0.85104493],[0.27294074],[-0.18784678]
[-0.04449746],[-0.08853208],[-0.56038949],[-0.56890757],[-0.70310825],[0.48428026],[-0.2734616],[-0.3168617],[-0.735618],[-1.06098357],[-1.06547831],[0.390177],[0.11867757],[-0.00890787],[-0.29954455],[-0.09569408],[-0.50383377],[0.70208437]
[-0.19551496],[-0.09634388],[0.46288009],[0.48276502],[0.52546796],[0.38750315],[-0.26499261],[-0.18804229],[0.40375007],[0.43489336],[0.46124814],[0.34362786],[-0.1305863],[-0.01284504],[0.53501214],[0.55029629],[0.57481513],[0.44346208]
[-0.03142344],[-0.09934848],[0.31467427],[0.45419396],[-0.12477036],[0.58932069],[-0.30663482],[-0.20768931],[0.30261336],[0.19301622],[-0.33867552],[0.47409836],[0.08325978],[-0.04942586],[0.40607885],[0.60986656],[0.04977506],[0.61094934]
[-0.33189314],[0.08207868],[0.09341237],[0.3156936],[0.4129618],[0.77583054],[-0.56126059],[-0.09399814],[-0.08374358],[0.00989785],[0.20463174],[0.56555343],[-0.13728108],[0.2325223],[0.29502951],[0.56380604],[0.59627391],[0.92036972]
[-0.47483303],[-0.19498538],[-0.34757176],[0.63663531],[0.33429884],[0.67900519],[-0.68068891],[-0.29134625],[-0.48433764],[0.55056759],[0.20396237],[0.55742998],[-0.34519221],[-0.09565802],[-0.18757446],[0.71904191],[0.50178297],[0.80125075]
[-0.03251968],[0.00478196],[0.34605047],[0.83715557],[-0.00217513],[0.59109038],[-0.13616521],[-0.03817388],[0.17063618],[0.7628372],[-0.12338619],[0.45781014],[0.0204384],[0.05875586],[0.47270875],[0.92555325],[0.14481415],[0.76918566]
[-0.03534763],[-0.01125699],[-0.9447562],[0.75907163],[0.38215779],[9.05059532e-05],[-0.11329246],[-0.04730201],[-1.01411292],[0.65221186],[0.2501233],[-0.04808683],[0.0413117],[0.03076272],[-0.89784932],[0.85909236],[0.57626811],[0.06739854]
[-0.15373693],[0.05518257],[0.43727212],[0.20513965],[-0.01583091],[-0.13644804],[-0.24809636],[-0.11790179],[0.26013949],[0.03713189],[-0.17293887],[-0.24468062],[-0.07692935],[0.21756668],[0.63444446],[0.35341266],[0.13781844],[-0.04332938]
[-0.0064868],[0.02648444],[0.88139018],[-0.76744917],[0.16579219],[-0.12505683],[-0.10397819],[0.00352117],[0.8290539],[-0.84572578],[0.019947],[-0.158231],[0.02810654],[0.0514444],[0.92448047],[-0.70407875],[0.255302],[-0.0908903]
[0.38621349],[0.09684454],[0.90505207],[-0.47965994],[-0.1123993],[-0.11512417],[0.28152863],[0.07405127],[0.86371215],[-0.53899527],[-0.20531632],[-0.17785149],[0.56091812],[0.14191239],[0.94727116],[-0.39105422],[-0.0443616],[-0.0720868]
[-0.40655752],[-0.0064941],[1.0254765],[0.44995674],[-0.17259559],[0.12457127],[-0.58479747],[-0.05355093],[0.87313034],[0.19214206],[-0.37605957],[0.01160192],[-0.25247963],[0.11730058],[1.12530892],[0.50022436],[0.05558466],[0.2108512]
[0.34714856],[0.00584977],[0.6788287],[0.14429664],[0.10273127],[0.14031868],[0.03660425],[-0.05628144],[0.53735281],[0.04137739],[-0.08426872],[0.08782245],[0.73215853],[0.10429756],[0.77351044],[0.3606628],[0.36881085],[0.31311338]
[-0.28455746],[-0.02722591],[0.83243483],[-0.3050543],[-0.68962494],[-0.46686201],[-0.47983542],[-0.13249616],[0.71296909],[-0.46020824],[-1.07992733],[-0.67371116],[0.04470629],[0.18133351],[1.01079728],[0.0031084],[-0.48724024],[-0.25407075]
[-0.14243772],[-0.32884293],[0.43953457],[-0.63239574],[-0.3287474],[0.48325688],[-0.2437224],[-0.45112421],[0.29302757],[-0.74192143],[-0.46709064],[0.3348596],[-0.05445275],[-0.22651445],[0.64190647],[-0.51054126],[-0.18049711],[0.63155362]
[0.69412378],[0.02228816],[0.85763879],[-0.33700107],[0.3811542],[-0.15650831],[0.5682055],[-0.03035297],[0.74480928],[-0.47321963],[0.23363148],[-0.19898555],[0.88417033],[0.08163315],[0.9336367],[-0.22030301],[0.56716322],[-0.04996401]
[0.53192037],[0.00459608],[-1.26669212],[0.33896665],[0.02485101],[0.37959421],[0.34057715],[-0.05986783],[-1.33400116],[0.17488553],[-0.18158162],[0.27951026],[0.70830899],[0.08158136],[-1.16556067],[0.50915368],[0.23712682],[0.45963149]
[0.66200047],[-0.00422961],[-0.96116351],[-0.1675681],[0.07121164],[-0.03186335],[0.57413592],[-0.04497789],[-0.99821514],[-0.29262344],[-0.0194279],[-0.07921487],[0.86094784],[0.0487013],[-0.93533455],[-0.04362519],[0.22644586],[0.01517562]
[0.09618624],[0.05825052],[-0.07352217],[0.66083724],[-0.24173352],[0.65938378],[-0.01950922],[-0.07948022],[-0.34851687],[0.43929395],[-0.43652931],[0.40407387],[0.22560232],[0.29218551],[0.26094662],[0.86330441],[-0.0518084],[0.89661005]
[-0.17996175],[-0.05364306],[-0.59927286],[-0.40694231],[-0.08406864],[0.24975491],[-0.83878935],[-0.13381448],[-0.91404797],[-0.67078181],[-0.35259074],[0.05414197],[0.0789432],[0.02253429],[-0.47360808],[-0.18193271],[0.36925274],[0.31094394]
[-0.1342872],[-0.00668114],[-0.76248264],[0.94906614],[-0.11739913],[-0.21571776],[-0.18678759],[-0.03447839],[-0.87426691],[0.9162289],[-0.23487691],[-0.33779561],[-0.10123404],[0.03308262],[-0.66720569],[0.98024039],[-0.04081539],[-0.07658792]
[-0.07337235],[-0.0695914],[1.29193885],[0.93746935],[0.46196138],[-0.29641328],[-0.18579937],[-0.08987051],[1.09377462],[0.88464295],[0.30796172],[-0.47395287],[-0.00354444],[-0.0396026],[1.44906756],[1.009516],[0.73243952],[-0.11981926]
[-0.12333553],[-0.06428342],[0.05489853],[-0.19665038],[0.57071295],[0.02874327],[-0.42170275],[-0.25513779],[-0.18090469],[-0.58689021],[-0.22621045],[-0.24413848],[0.12854849],[1.10977806],[0.43550432],[0.1250334],[1.03072878],[0.2755946]
[0.19384496],[-0.1142633],[0.90476067],[-0.48804163],[0.04087508],[-0.04333948],[0.07684848],[-0.15525687],[0.87141255],[-0.52709446],[-0.03270971],[-0.09294303],[0.31704453],[-0.08086686],[0.94217706],[-0.45033605],[0.10008467],[0.0177252]
[0.20525466],[0.02730418],[0.85670971],[0.20149743],[-0.17610823],[0.0818323],[0.09830298],[0.00419576],[0.8336882],[0.10781292],[-0.3430207],[0.05583887],[0.31723211],[0.05108672],[0.88472629],[0.33974345],[-0.0190677],[0.10900944]
[-0.12838446],[-0.06201901],[0.9968618],[0.63991979],[0.33413284],[-0.00058987],[-0.1786323],[-0.0948107],[0.93245323],[0.52726877],[0.24712834],[-0.04146214],[-0.02599873],[-0.02098109],[1.07331058],[0.6851296],[0.46460362],[0.04682847]
[-0.17038912],[0.04870796],[0.94214795],[-0.00741829],[-0.18005586],[-0.03246175],[-0.23567459],[0.02129077],[0.92168806],[-0.07748566],[-0.24981405],[-0.05373533],[-0.1024617],[0.07063477],[0.96614098],[0.06645547],[-0.09085613],[-0.01760176]
[-0.06188751],[-0.02126918],[-0.51404989],[0.97522937],[-0.05444821],[-0.48840478],[-0.1780332],[-0.08481739],[-0.91871799],[0.8579078],[-0.1528709],[-0.90428096],[0.00122138],[0.05701631],[-0.17399558],[1.1138115],[0.06655631],[-0.22745171]
[0.25618847],[-0.03702958],[-0.84750233],[0.15538211],[-0.14361164],[0.03119872],[0.04063406],[-0.07527545],[-0.93415097],[-0.15245788],[-0.28992076],[-0.03312869],[0.74196247],[0.11169749],[-0.80048967],[0.62404266],[0.07436305],[0.09162299]
[0.1483962],[0.08276271],[-0.66303466],[-0.49628384],[0.1994515],[-0.12044026],[0.06857367],[0.00682144],[-0.76277485],[-0.59098731],[0.09014705],[-0.2429514],[0.2649827],[0.19470977],[-0.55886956],[-0.36428577],[0.32286563],[-0.03717991]
[-0.03847165],[0.01655584],[0.63584854],[-0.78124437],[0.13256473],[-0.20482153],[-0.07913546],[-0.04406574],[0.47412772],[-0.83486505],[0.03541091],[-0.33538973],[0.00672722],[0.10932197],[0.85575388],[-0.71714832],[0.24583074],[0.045653]
[0.0511784],[-0.01410103],[0.7550996],[0.03630747],[-0.36695803],[0.14747361],[-0.05458311],[-0.11890413],[0.67664817],[-0.1037168],[-0.4561937],[0.06016844],[0.17887184],[0.04353417],[0.82214242],[0.188516],[-0.26885106],[0.23817454]
[0.08792627],[-0.02171061],[0.43227629],[-0.17932712],[-0.04264936],[0.10098391],[-0.02439826],[-0.25185039],[0.33541169],[-0.39884255],[-0.25247198],[0.00602143],[0.26401501],[0.05736723],[0.53167481],[0.00677049],[0.13836758],[0.25174601]
[0.32805274],[-0.04526947],[0.95063776],[0.39382803],[-0.2163209],[0.09147952],[0.19739189],[-0.09285584],[0.77704725],[0.27357691],[-0.4314918],[0.01538942],[0.5108109],[-0.0184149],[1.04543974],[0.62757775],[-0.07227338],[0.20300392]
[-0.37548837],[0.0021736],[0.93404733],[-0.36121326],[-0.21353791],[-0.25037223],[-0.7085356],[-0.03624951],[0.88126387],[-0.45895538],[-0.32995339],[-0.28540719],[-0.23789951],[0.03171679],[0.96824646],[-0.23763127],[-0.14881313],[-0.20304801]
[0.03648425],[-0.00872188],[-0.91548057],[0.15788348],[-0.11197025],[0.02727792],[-0.02064515],[-0.03861927],[-0.99515925],[0.03254788],[-0.29694835],[-0.07725238],[0.29811576],[0.06317167],[-0.83683405],[0.39199353],[0.0524985],[0.12542659]
[0.10117506],[0.48263151],[0.87233696],[0.91460745],[-0.3717615],[-0.51743917],[-0.01600099],[0.42978634],[0.69186679],[0.75533581],[-0.76709612],[-1.11591411],[0.20665641],[0.72917165],[1.228206],[1.16447672],[-0.08891406],[-0.37546532]
[0.02831945],[0.02474994],[0.43853056],[-0.77157144],[-0.09087445],[-0.19282457],[-0.06546675],[-0.10426039],[0.19583898],[-0.84197775],[-0.21295605],[-0.39553732],[0.09023731],[0.13095952],[0.65395403],[-0.69681151],[0.0344132],[0.01056878]
[-0.1312939],[0.0724214],[-0.00459206],[-0.10359652],[0.0754417],[0.05992561],[-0.25163814],[-0.03624115],[-0.17039425],[-0.2531386],[-0.0955068],[-0.06732064],[0.05127648],[0.26776641],[0.22767202],[0.01932922],[0.20001194],[0.34536538]
[-0.2285374],[-0.05960239],[0.44784305],[0.12069704],[0.18093339],[0.17657494],[-0.38300982],[-0.38859495],[0.28810149],[-0.02290607],[-0.07014065],[-0.15810425],[-0.07875705],[0.03812362],[0.72699849],[0.35747993],[0.32068255],[0.625794]
[0.09683505],[0.01543667],[0.92384274],[-0.99153565],[-0.34966787],[0.09091115],[0.01959071],[-0.05803593],[0.67991545],[-1.07888993],[-0.79396214],[-0.00550037],[0.21589545],[0.16466482],[1.20083177],[-0.88288228],[-0.09805581],[0.44271152]
[-0.05610845],[-0.31856486],[-0.09992196],[-0.17830428],[-0.38830028],[-0.08712186],[-0.08381835],[-0.42034502],[-0.25815263],[-0.23216664],[-0.63232819],[-0.73785554],[-0.02014508],[-0.23477977],[-0.01688443],[-0.08879383],[-0.23263054],[-0.0605978]
[0.00737579],[-0.16099633],[0.36523244],[-0.57656693],[-0.46419014],[0.02663154],[-0.0106991],[-0.22970424],[0.25353944],[-0.66121352],[-0.60968337],[-0.02791048],[0.03503963],[-0.10062517],[0.53948062],[-0.51320553],[-0.33339793],[0.27265676]
[0.06438232],[0.24797777],[0.4476051],[-0.17197316],[-0.01536651],[-0.17707654],[-0.08249162],[0.09855955],[0.27488993],[-0.2985573],[-0.13385522],[-0.31437914],[0.19628722],[0.3825144],[0.61664706],[-0.01390701],[0.09607153],[-0.05064236]
[0.02494814],[-0.15554236],[0.1666578],[-0.50901035],[-0.12708633],[-0.37649694],[-0.10256154],[-0.30763569],[-0.03499308],[-0.72639587],[-0.20969172],[-0.62035222],[0.1041647],[-0.07987541],[0.43889929],[-0.4015358],[-0.0646314],[-0.1217877]
[0.19476712],[-0.27292933],[0.23473661],[0.0602895],[0.25361177],[0.09981485],[0.09470935],[-0.54851357],[0.01853971],[-0.04524166],[-0.13750109],[-0.14487141],[0.33537084],[-0.1803037],[0.41813433],[0.21073444],[0.58755924],[0.27956487]
[0.01862873],[-0.09729501],[0.28595365],[-0.4956304],[0.14516593],[-0.52885238],[-0.08470678],[-0.17572154],[0.06194372],[-0.66789514],[0.03617339],[-0.64082361],[0.16041123],[-0.01664908],[0.42625773],[-0.28612805],[0.34100419],[-0.42950758]
[0.04942142],[0.02389347],[0.98920825],[0.12055524],[-0.09927978],[-0.00413328],[-0.01010453],[0.00478557],[0.96627993],[0.09352151],[-0.18042805],[-0.16503749],[0.18838481],[0.04630941],[1.01388696],[0.14039674],[-0.00810941],[0.10198426]
[0.12789773],[-0.21254984],[0.59652083],[0.62673131],[0.32425783],[0.35826024],[-0.19671958],[-0.82983645],[-0.23156028],[0.34373129],[0.14594621],[0.19466521],[0.2303062],[-0.13528454],[0.85453459],[0.86003174],[0.52022762],[0.87704421]
[-0.06365647],[0.0067213],[-0.24070444],[0.63160385],[-0.10998579],[-0.06381289],[-0.13792978],[-0.0393831],[-0.30966666],[0.48887715],[-0.17632704],[-0.17719441],[0.07972025],[0.07338964],[-0.17655767],[0.77516672],[-0.02016886],[0.03833352]
[-0.29099896],[-0.06163171],[0.62555498],[0.42418336],[-0.24662391],[0.19423848],[-0.50178561],[-0.15889251],[0.49527123],[0.25300068],[-0.34739272],[0.08055656],[-0.19208451],[0.00814694],[0.71380069],[0.56780054],[-0.15793617],[0.37293048]
[0.01170693],[-0.14984498],[0.5159235],[-0.75702547],[0.0334998],[-0.37545532],[-0.08864121],[-0.27785698],[0.38881404],[-0.87550302],[-0.05050979],[-0.51724359],[0.06369262],[-0.09534053],[0.62840132],[-0.63623167],[0.1909255],[-0.23791461]
[0.14919765],[-0.13717064],[0.03334665],[-0.62566723],[0.24363282],[0.47785061],[0.11980499],[-0.29538881],[-0.03468755],[-0.66609833],[0.19101739],[0.41218979],[0.23060344],[-0.07622899],[0.13096102],[-0.59100022],[0.28698317],[0.56392078]
[0.01735503],[0.03997905],[0.6670075],[0.79887684],[-0.3408676],[-0.03223552],[-0.06869643],[-0.03367383],[0.34936835],[0.63939625],[-0.56007476],[-0.22558437],[0.06081972],[0.08961936],[0.9895053],[0.91957969],[-0.17791025],[0.19800208]
[-0.02849393],[0.0827934],[0.48243365],[-0.59662588],[0.18797746],[-0.53556507],[-0.09609658],[0.03250004],[0.39139781],[-0.80560168],[0.08225479],[-0.60581668],[0.06962539],[0.11601539],[0.66304994],[-0.50628666],[0.39372621],[-0.44599088]
[0.13508126],[-0.06408344],[-0.46226905],[0.47210188],[0.25481787],[1.08058717],[0.07203324],[-0.11322324],[-0.50044037],[0.40940125],[0.19180684],[1.04458743],[0.18098304],[-0.03153771],[-0.42094468],[0.52716717],[0.32381966],[1.11389946]
[-0.24487539],[-0.37254605],[0.12566679],[-0.9188489],[0.07794837],[-0.65462472],[-0.31275723],[-0.57115833],[-0.06619351],[-0.99316284],[-0.03203827],[-0.77072999],[-0.19954954],[-0.28251051],[0.27323552],[-0.87303737],[0.20367297],[-0.58494544]
[0.08993537],[-0.05199149],[-0.88542858],[0.91663943],[-0.05654499],[-0.04039885],[0.04256497],[-0.14425268],[-1.09084637],[0.83957544],[-0.14300624],[-0.1518666],[0.33397928],[0.00087373],[-0.76272406],[1.0122619],[0.02203703],[0.13194771]
[-0.1610669],[-0.05358335],[0.14225211],[0.80802433],[-0.17726375],[-0.38575046],[-0.46343301],[-0.88539838],[-0.39464673],[0.61631876],[-0.29732133],[-0.78007562],[0.0066299],[0.09249034],[0.65625909],[1.00984093],[-0.05545925],[0.22411574]
[0.00945191],[-0.0451312],[-0.17399476],[0.3136701],[-0.07462737],[0.56223225],[-0.12371167],[-0.16381562],[-0.40044761],[0.10464573],[-0.18278631],[0.35066597],[0.20276981],[0.10628337],[0.01222402],[0.41896946],[0.07941633],[0.79715775]
[-0.30159945],[0.0162108],[0.85001002],[-0.74223712],[0.00916701],[0.00664243],[-0.37834593],[-0.08485792],[0.62133249],[-0.92681696],[-0.11992404],[-0.16954924],[-0.22881795],[0.17172474],[1.03228495],[-0.53111315],[0.20107075],[0.12774847]
[-0.03393366],[0.01540133],[0.81741801],[0.65488185],[0.07815176],[0.11247035],[-0.22822554],[-0.00501055],[0.77941388],[0.56204697],[-0.02280239],[0.06757641],[0.04006752],[0.03919906],[0.85973167],[0.76819145],[0.1734932],[0.15460891]
[-0.32318214],[0.12934698],[-0.57204511],[0.4419543],[-0.00877973],[0.934839],[-0.43823792],[0.08388359],[-0.64299831],[0.35886157],[-0.12053221],[0.85967005],[-0.24301225],[0.18467298],[-0.50685591],[0.51653426],[0.11980507],[1.01373457]
[-0.11615979],[0.01522859],[0.83712706],[-0.68347305],[-0.18862546],[-0.36696181],[-0.33627788],[-0.11235633],[0.57644142],[-1.06518704],[-0.53694979],[-0.50191418],[0.13645952],[0.13006252],[1.01418915],[-0.45415313],[0.45398348],[-0.19422639]
[0.10051421],[-0.02887693],[1.02481404],[0.50864127],[0.16055816],[-0.00397531],[0.04888328],[-0.06116563],[1.01481098],[0.42190496],[0.0947475],[-0.01786462],[0.2283983],[-0.01558539],[1.03550764],[0.58377649],[0.22864107],[0.00770191]
[-0.04357892],[-0.02312982],[1.05030052],[0.45474014],[-0.41073545],[-0.71140713],[-0.14947356],[-0.07901966],[0.99851615],[0.3411291],[-0.61677061],[-0.80586846],[0.07007969],[0.02099321],[1.09586563],[0.64406594],[-0.20134279],[-0.63730245]
[-0.32352604],[0.18601454],[0.41933134],[0.89008676],[0.31617468],[0.51954398],[-0.48716282],[0.13392746],[0.197227],[0.74317547],[0.13864086],[0.23805942],[-0.22832528],[0.26765409],[0.70096089],[0.97751226],[0.61392768],[0.75138412]
[0.07535946],[-0.18340203],[0.69465064],[-0.63456524],[-0.15611814],[-0.0884698],[0.02915441],[-0.23969977],[0.62339744],[-0.73960799],[-0.25035027],[-0.12490569],[0.13414011],[-0.14702532],[0.74629161],[-0.53681812],[-0.07992386],[-0.04484939]
[-0.02039102],[-0.15703708],[0.95472828],[-0.84840438],[0.10097745],[-0.04046443],[-0.05088644],[-0.17157975],[0.93299323],[-0.88528601],[0.0540137],[-0.06394957],[0.00469432],[-0.14147226],[0.97984714],[-0.81770988],[0.14512427],[-0.01758411]
[0.27865536],[0.00932384],[0.55025758],[-0.61613687],[-0.16780861],[-0.54211906],[0.22479119],[-0.0169547],[0.51918069],[-0.6491239],[-0.26863513],[-0.57807875],[0.33057312],[0.03676787],[0.57666892],[-0.56489418],[-0.06543217],[-0.50427155]
[0.28340286],[0.061328],[0.82937302],[-0.78732664],[0.11751536],[-0.1765205],[0.24723936],[0.04715797],[0.80058174],[-0.82190395],[0.05933623],[-0.20298302],[0.32506105],[0.07593852],[0.85379381],[-0.75543316],[0.16614218],[-0.15239006]
[-0.05469449],[-0.00135968],[0.08698503],[0.89751553],[0.19460798],[0.83484455],[-0.09479229],[-0.08205608],[-0.05798975],[0.83142865],[0.07992369],[0.68178004],[0.06345289],[0.05195658],[0.22629467],[1.02022371],[0.28969086],[0.97066845]
[-0.04827598],[-0.08445643],[0.03329258],[0.95964273],[-0.04632799],[0.85948199],[-0.11232458],[-0.16799033],[-0.16249781],[0.91363933],[-0.1727757],[0.75792941],[-0.00384142],[-0.03990349],[0.21082285],[1.05172954],[0.01659856],[0.97177763]
[-0.05567007],[-0.08588725],[-0.53573923],[0.81870045],[0.1666479],[1.19764953],[-0.13693969],[-0.13770739],[-0.68052805],[0.7471483],[-0.02668634],[0.90442269],[0.0485121],[-0.01824138],[-0.23201317],[0.92567379],[0.42119533],[1.3399044]
[-0.33011029],[0.00350503],[-0.62106568],[-0.27030846],[-0.33651562],[0.28400186],[-0.52535224],[-0.02012712],[-0.64964861],[-0.40511671],[-0.50127228],[0.26155023],[-0.18845357],[0.06650469],[-0.57054565],[-0.11576007],[-0.14595756],[0.34323821]
[-0.23984372],[0.02209724],[-1.08023326],[0.94733702],[0.14709477],[0.11943822],[-0.30015188],[0.01231302],[-1.11766651],[0.91298252],[0.09229152],[0.09485133],[-0.20313913],[0.03516351],[-1.05349769],[0.9854057],[0.19648391],[0.15371472]
[-0.0598633],[0.01192473],[-0.6844445],[-0.97196509],[-0.10508546],[0.28683681],[-0.09922268],[0.00472586],[-0.74554328],[-1.01141944],[-0.25386864],[0.2334027],[-0.03478591],[0.02314374],[-0.62442419],[-0.92089699],[0.00660598],[0.33994447]
[0.49330807],[-0.36152932],[-0.12066547],[0.21968883],[0.14971945],[0.73018533],[0.26197829],[-0.56972431],[-0.45769582],[0.04427347],[-0.00541095],[0.50752619],[0.73795954],[-0.19033387],[0.06661644],[0.47721141],[0.32420782],[1.25344171]
[0.41059963],[-0.1544442],[0.62328599],[-0.01718603],[0.1938375],[0.02296497],[0.3455428],[-0.20942846],[0.54701968],[-0.09271132],[0.11766569],[-0.0516438],[0.50233571],[-0.10165951],[0.69229836],[0.06533481],[0.26803438],[0.09624687]
[0.07424222],[-0.50245142],[0.00637174],[0.82964154],[-0.56289052],[-0.76087222],[-0.04503438],[-0.59525596],[-0.20918286],[0.7116854],[-0.76950148],[-0.97634742],[0.17603009],[-0.41338232],[0.20171271],[0.93540012],[-0.37710854],[-0.54048512]
[0.02296721],[-0.36467331],[-0.1065915],[0.50166946],[-0.06953754],[-0.49289065],[-0.04237082],[-0.44369859],[-0.19072664],[0.42037653],[-0.29092699],[-0.76754878],[0.0819945],[-0.28231294],[0.09168992],[0.63701914],[0.06038528],[-0.34854685]
[-0.03226044],[0.11196259],[-0.61851133],[-0.51080164],[0.00561464],[0.44472354],[-0.1624901],[0.07793579],[-0.70996185],[-0.63250068],[-0.20382512],[0.36397436],[0.08200962],[0.1612867],[-0.52527899],[-0.40675583],[0.16628779],[0.56636717]
[0.24380874],[-0.1617031],[-0.76052303],[-0.25235566],[-0.04309202],[0.27852483],[0.14963069],[-0.23484554],[-0.78974021],[-0.34370495],[-0.11488405],[0.23129838],[0.39816309],[-0.12400821],[-0.72524247],[-0.17178866],[0.03115906],[0.3467941]
[-0.03304538],[0.01760441],[1.17291621],[0.87449867],[-0.01604335],[-0.12931886],[-0.05515193],[-0.00130903],[1.14080224],[0.84096615],[-0.09267031],[-0.17289417],[-0.00988746],[0.0344398],[1.21305201],[0.91065877],[0.10161146],[-0.09814357]
[-0.01920945],[0.03826823],[0.5558179],[-0.13235394],[-0.52964177],[0.16575738],[-0.08531846],[-0.02954066],[0.48135694],[-0.23467831],[-0.84062846],[0.11645623],[0.02340943],[0.08263374],[0.62940004],[-0.04591965],[-0.28646586],[0.38926363]
[-0.07040087],[-0.10390279],[-0.36917156],[0.29949085],[0.1905566],[-0.70874049],[-0.10678547],[-0.13495435],[-0.41443499],[0.21515676],[0.14448126],[-0.77736304],[-0.01402018],[-0.08033755],[-0.32096352],[0.37203854],[0.24064059],[-0.66478665]
[-0.02207059],[-0.02197969],[0.81801855],[0.25383076],[0.15137998],[-0.06737727],[-0.12386243],[-0.06754238],[0.77885309],[0.17904461],[0.06190608],[-0.1409522],[0.05724758],[0.054871],[0.85674525],[0.31580653],[0.27486425],[0.02771287]
[-0.05223592],[-0.1172989],[0.91884938],[-0.1387758],[-0.14432274],[-0.05432233],[-0.2473915],[-0.17649762],[0.85737799],[-0.25965558],[-0.19984003],[-0.09410193],[-0.00560129],[-0.07420518],[0.96433242],[-0.02251506],[-0.08937043],[0.00516173]
[0.09421475],[-0.07236376],[0.50564147],[0.89947126],[-0.07050845],[0.38320421],[0.01740761],[-0.13051946],[0.40627316],[0.82763333],[-0.19520074],[0.26220097],[0.16610208],[-0.02639546],[0.6462912],[0.96064652],[0.04901903],[0.50589588]
