time,precipitation,relative humidity,temperature,atmospheric pressure,wind speed,co2 flux,co2 molar density,co2 molar fraction,co2 timelag,h2o flux,h2o molar density,h2o mole fraction,h2o timelag,evapotranspiration flux,water vapor density,co2 spec. humidity (meas),co2 relative humidity,co2 latent flux,total number conc,total count,total count std,total volume PSL,total surface area
2024-12-03 05:00:00,0.0,58.57206896551724,-1.0065862068965519,101.9,1.245448275862069,14.2627,20.0704,445.018,0.0,0.106474,143.169,3.17447,0.0,0.00689953,0.0025799,0.00197733,60.0067,4.8046,754.763362,2260.85967,117.82525936666666,74851831.07905932,3128149160.574809
2024-12-03 05:30:00,0.0,59.12733333333333,-1.1490666666666667,101.9,1.4581000000000002,10.3498,20.0234,443.525,-0.1,0.0991657,142.6,3.15862,0.0,0.00642594,0.00256965,0.00196745,60.9089,4.47595,749.8151783333334,2242.9372399999997,114.07021846666666,74182978.23504251,2932751244.7603426
2024-12-03 06:00:00,0.0,59.32206896551724,-1.2505862068965519,101.9,1.6452068965517241,5.74501,19.9354,441.453,0.0,0.0795324,140.852,3.11905,0.0,0.0051537,0.00253816,0.00194277,60.5892,3.59012,703.8692943333333,2105.539476666667,110.58373060000001,69315910.38031496,2743918827.130015
2024-12-03 06:30:00,0.0,58.409666666666666,-1.2222666666666666,101.9,1.2712666666666665,9.03315,19.9666,441.982,0.1,0.0734164,139.798,3.09457,0.1,0.00475738,0.00251916,0.00192751,60.6666,3.31443,633.7079963333333,1898.3246800000002,99.19422346666667,62416193.19750395,2523247342.2817616
2024-12-03 07:00:00,0.0,60.06655172413793,-1.630551724137931,101.98620689655172,0.8124482758620689,5.84401,20.0177,442.792,0.0,0.0502899,139.294,3.08118,0.0,0.00325878,0.00251007,0.00191916,61.0609,2.27068,653.4832936666667,1955.1447866666667,109.09389073333334,64095815.242849045,2604619392.4910226
2024-12-03 07:30:00,0.0,59.18833333333334,-1.4416666666666667,102.0,1.3728333333333333,0.0419932,19.9926,441.717,0.0,-0.0320037,138.547,3.06107,0.0,-0.00207384,0.00249662,0.00190662,61.6395,-1.44531,652.5710096666667,1949.1571166666665,107.52292716666668,62870889.775238745,2502694569.3886137
2024-12-03 08:00:00,0.0,58.658620689655166,-1.4827241379310345,102.0,1.3646551724137932,10.4235,19.8459,438.512,-0.1,0.144123,135.983,3.00465,0.0,0.00933918,0.00245041,0.00187144,60.199,6.50828,611.2078096666667,1828.0544233333335,86.19542036666667,59210783.1517319,2417154593.7429824
2024-12-03 08:30:00,0.0,59.065666666666665,-1.8022,102.0,1.5039333333333333,2.32502,19.8107,437.685,0.0,0.0325926,134.714,2.97628,0.1,0.002112,0.00242754,0.00185375,59.7777,1.47186,587.9444526666666,1761.3309766666669,68.27313933333333,56666710.0966904,2312757409.922914
2024-12-03 09:00:00,0.0,59.23068965517241,-1.9148965517241379,102.0,1.4798275862068966,8.23627,19.8513,438.255,0.0,0.141673,133.068,2.93774,0.0,0.00918043,0.00239789,0.00182971,59.9433,6.39915,589.114746,1761.7029633333334,77.7722899,56296059.87834932,2272142169.1319118
2024-12-03 09:30:00,0.0,59.03066666666667,-1.9294666666666667,102.0,1.1683333333333332,9.80514,19.7643,436.43,0.0,0.108872,130.598,2.88383,0.0,0.00705493,0.00235337,0.0017961,58.7904,4.91754,585.4611936666666,1749.52456,84.59593840000001,55928679.53986686,2276702733.7683873
2024-12-03 10:00:00,0.0,58.996206896551726,-2.009551724137931,102.0,1.158551724137931,10.1214,19.8029,437.052,0.1,0.0976636,131.107,2.89354,0.2,0.0063286,0.00236255,0.00180215,59.5203,4.41176,593.528967,1775.9775166666666,93.88689723333333,56643928.790924944,2341257821.853118
2024-12-03 10:30:00,0.0,58.93266666666667,-1.9919333333333333,102.0,1.4430666666666667,12.0969,19.8347,437.465,0.1,0.0959437,130.886,2.88677,0.1,0.00621715,0.00235857,0.00179793,59.9842,4.33461,597.7490993333333,1788.7413999999999,96.38580613333333,56895793.62087283,2277390433.36199
2024-12-03 11:00:00,0.0,57.13448275862069,-1.6638275862068965,102.0,2.016689655172414,15.5567,19.8703,438.075,0.0,0.121513,131.342,2.89567,0.0,0.00787405,0.00236679,0.00180348,60.4065,5.49007,584.1309299999999,1745.52521,93.58042463333332,55711377.81502655,2216403741.1914372
2024-12-03 11:30:00,0.0,55.869,-1.4436,102.1,2.4828666666666668,19.8438,19.8696,438.161,0.0,0.128268,131.23,2.89386,0.0,0.00831174,0.00236476,0.00180235,59.8689,5.79462,580.662471,1736.24942,94.74589216666666,55128049.73597574,2151159531.539676
2024-12-03 12:00:00,0.0,56.05379310344827,-1.444655172413793,102.1,2.109793103448276,20.1425,19.8464,437.948,0.1,0.0993589,129.888,2.86621,0.1,0.00643846,0.00234058,0.00178512,58.1292,4.48748,599.9025123333333,1792.0611800000001,75.6985489,57196030.459880166,2310905042.653457
2024-12-03 12:30:00,0.0,55.019999999999996,-1.1653,102.1,2.1512666666666664,21.9145,19.8827,438.908,0.0,0.111353,129.418,2.85688,0.1,0.00721568,0.0023321,0.0017793,57.2732,5.02844,625.9711493333333,1871.8089066666666,91.57142683333333,59250983.72464807,2374366137.644099
2024-12-03 13:00:00,0.0,52.96551724137931,-0.447448275862069,102.1,2.3314482758620687,26.7129,19.9446,440.815,0.1,0.14766,129.519,2.86263,0.0,0.00956836,0.00233393,0.00178288,55.7196,6.66543,629.4088276666666,1882.89643,86.58891723333333,60056750.08463744,2453162026.300927
2024-12-03 13:30:00,0.0,51.074333333333335,0.22366666666666665,102.17666666666668,2.803366666666667,60.4572,19.9953,442.463,0.0,0.237704,129.546,2.86663,0.0,0.0154032,0.00233442,0.00178538,54.3103,10.7263,633.7467696666666,1893.30947,75.40035423333333,60070791.87405879,2366665504.910295
2024-12-03 14:00:00,0.0,49.30793103448276,1.089655172413793,102.2,3.001310344827586,52.5824,19.9187,441.738,0.1,0.241607,130.945,2.90398,0.1,0.0156562,0.00235964,0.00180866,52.4457,10.8957,632.9207023333333,1893.0294566666666,73.02528073333333,60965362.04021721,2375298466.8715286
2024-12-03 14:30:00,0.0,47.04266666666667,1.9495,102.2,3.6997666666666666,41.043,19.8118,440.626,0.1,0.156174,133.56,2.97045,0.1,0.0101201,0.00240675,0.00185011,50.3445,7.03709,598.3588596666667,1789.4182766666668,67.14021086666666,56833177.84224821,2143568121.2094243
2024-12-03 15:00:00,0.0,46.157586206896546,2.208103448275862,102.2,3.5289655172413794,50.7927,19.6016,437.97,0.0,0.264063,136.273,3.04483,0.0,0.0171113,0.00245564,0.00189649,47.1474,11.8845,594.5367546666668,1776.19659,71.35282366666667,55966693.24554046,2105649351.9324145
2024-12-03 15:30:00,0.0,43.842,2.9891666666666667,102.2,3.879433333333333,41.1937,19.5184,436.224,0.0,0.279507,135.751,3.03396,0.0,0.018112,0.00244624,0.00188971,46.6245,12.5782,549.7510673333333,1645.2214666666666,66.8232132,51234054.716019206,1907810882.6940877
2024-12-03 16:00:00,0.0,42.39689655172414,3.599689655172414,102.2,3.5891724137931034,33.9265,19.4275,435.534,0.0,0.282394,135.441,3.03637,0.0,0.0182991,0.00244064,0.00189121,44.0156,12.6984,537.515471,1609.06595,59.797092199999994,49880012.58485847,1902151720.244939
2024-12-03 16:30:00,0.0,41.50333333333333,3.996566666666667,102.13000000000001,3.8514,29.4117,19.3312,433.88,0.0,0.290327,135.323,3.03727,0.0,0.0188132,0.00243852,0.00189178,43.1893,13.0518,549.2148386666667,1641.3589066666668,64.2021168,51139239.06073261,1972556159.240723
2024-12-03 17:00:00,0.0,40.01965517241379,4.534758620689655,102.1,3.709344827586207,35.9149,19.2866,433.954,0.1,0.450287,136.288,3.06652,0.0,0.0291786,0.00245592,0.00191002,41.8663,20.2319,538.4084833333334,1609.7468833333332,68.94003443333334,49386615.74335862,1834179253.6286101
2024-12-03 17:30:00,0.0,39.038333333333334,4.9022,102.1,3.941033333333333,31.8054,19.2222,433.415,0.0,0.339661,134.048,3.02245,0.0,0.02201,0.00241554,0.00188254,39.9222,15.2547,546.0501036666667,1632.19854,56.03137446666666,49472346.66728856,1815546214.9872773
2024-12-03 18:00:00,0.0,37.00896551724138,5.087344827586207,102.02413793103447,4.156482758620689,33.6012,19.1235,431.876,0.0,0.512868,130.665,2.95087,0.0,0.0332338,0.00235458,0.0018379,38.0779,23.0266,474.774134,1417.9734466666666,53.6802153,43221145.01784256,1585736192.6414328
2024-12-03 18:30:00,0.0,37.048,5.3193,102.0,4.036,29.8396,19.1146,432.254,0.0,0.342558,129.529,2.92916,0.0,0.0221977,0.00233411,0.00182436,36.955,15.3754,541.3314083333333,1617.9752966666667,61.5860867,49178359.40751619,1816730241.196379
2024-12-03 19:00:00,0.0,36.63068965517241,5.351034482758621,102.0,3.732551724137931,33.231,19.1092,432.221,0.1,0.468627,127.82,2.89109,0.1,0.030367,0.00230331,0.00180063,36.2657,21.0323,575.6736833333333,1723.5117166666666,60.176639933333334,52516440.70490803,1953575390.0506172
2024-12-03 19:30:00,0.0,37.39533333333333,5.227833333333334,102.0,3.8145000000000002,35.881,19.1677,433.819,0.0,0.169646,129.911,2.94025,0.0,0.0109931,0.00234099,0.00183128,36.4791,7.61271,650.7188406666667,1946.1007033333333,71.07165503333334,59204916.65459048,2179401073.585619
2024-12-03 20:00:00,0.0,37.56689655172414,5.010758620689655,102.03448275862068,3.686655172413793,28.1291,19.1294,432.509,0.0,0.294257,128.756,2.91114,0.0,0.0190678,0.00232019,0.00181313,36.8487,13.208,673.55466,2011.0535366666666,75.76616586666667,60481725.7613949,2171465929.078802
2024-12-03 20:30:00,0.0,37.54,4.886766666666667,102.1,3.2822999999999998,51.4646,19.2125,434.329,0.0,0.481563,129.076,2.91799,0.0,0.0312053,0.00232596,0.0018174,36.8731,21.6149,690.661679,2066.83664,77.3106597,61090293.202708095,2171653397.5535693
2024-12-03 21:00:00,0.0,37.494827586206895,4.540448275862069,102.1,3.0453793103448277,38.3498,19.1933,433.487,0.0,0.429566,128.65,2.90559,0.1,0.0278359,0.00231826,0.00180967,37.2841,19.285,673.4597663333334,2012.03241,83.29005236666667,58937146.792764544,2164332677.9577227
2024-12-03 21:30:00,0.0,38.31666666666667,3.960166666666667,102.1,2.3207,47.1049,19.2798,435.08,0.0,0.388036,126.417,2.8528,0.0,0.0251447,0.00227803,0.00177676,37.1172,17.4238,657.996888,1966.0843266666666,86.73506216666667,57625633.78380286,2176751335.730006
2024-12-03 22:00:00,0.0,38.60896551724138,3.5422758620689656,102.1,2.0314137931034484,37.9121,19.4401,437.829,-0.1,0.244077,125.292,2.82182,0.0,0.0158162,0.00225776,0.00175744,37.9523,10.9645,621.8581963333332,1859.00553,82.32697056666666,54416570.92175972,2071553297.9426808
2024-12-03 22:30:00,0.0,39.888000000000005,3.1713666666666667,102.13000000000001,1.7064,5.72876,19.5515,439.477,0.0,0.126026,125.621,2.82369,0.0,0.00816651,0.00226369,0.00175861,39.2956,5.66397,657.6559763333333,1968.8424233333333,92.52274770000001,58143941.317568846,2257744633.674721
2024-12-03 23:00:00,0.0,43.144137931034486,2.481448275862069,102.2,0.9797931034482759,5.34365,19.58,439.381,0.0,0.0190171,128.871,2.89189,-0.1,0.00123231,0.00232225,0.00180113,41.4413,0.855012,703.1028813333334,2103.5638933333335,104.35920603333334,63137662.730680116,2598426666.8285685
2024-12-03 23:30:00,0.0,44.849333333333334,2.0515,102.2,0.9251,5.56001,19.7847,443.112,0.0,0.0661938,132.974,2.97819,-0.4,0.00428936,0.0023962,0.00185494,44.2784,2.97754,721.8511383333333,2159.4402,101.73968946666668,65725417.56978036,2688066537.8160233
2024-12-04 00:00:00,0.0,46.27275862068966,1.6812758620689654,102.2,1.0920344827586208,2.92949,19.8207,443.269,-0.5,0.0432151,134.923,3.01742,0.0,0.00280034,0.00243132,0.0018794,46.1444,1.94463,755.9153366666667,2259.7591566666665,109.14876583333333,69517013.60302259,2877894600.2690682
2024-12-04 00:30:00,0.0,46.68066666666667,1.5425333333333335,102.2,1.4610999999999998,6.02007,19.683,439.629,-0.2,0.0256242,132.96,2.96971,-0.2,0.00166045,0.00239593,0.00184965,46.4407,1.1534,723.129213,2158.9646666666667,116.63619313333334,67001368.89407098,2863252026.141036
2024-12-04 01:00:00,0.0,47.61724137931035,1.139310344827586,102.2,1.6797241379310344,10.7882,19.7069,439.425,0.0,0.0876763,132.411,2.95251,-0.1,0.00568142,0.00238605,0.00183892,47.4405,3.94788,723.9691983333333,2162.3825,109.1775736,66383554.039907604,2764141727.990073
2024-12-04 01:30:00,0.0,47.79966666666667,0.9189333333333334,102.21000000000001,2.2744333333333335,11.2182,19.6514,437.683,0.0,0.110115,130.613,2.90907,0.0,0.00713548,0.00235365,0.00181184,47.7256,4.95961,671.5696316666667,2006.00121,105.15325613333333,61875743.138686426,2585443854.545273
2024-12-04 02:00:00,0.0,48.09827586206896,0.6208965517241379,102.3,2.1790689655172413,11.5268,19.6504,437.062,0.0,0.163853,129.474,2.87975,0.0,0.0106177,0.00233312,0.00179355,48.3633,7.3822,677.2199543333334,2023.9203033333333,123.77069780000001,62004091.996923804,2432760926.1274295
2024-12-04 02:30:00,0.0,48.18833333333334,0.39316666666666666,102.28333333333333,2.0600666666666667,6.13797,19.6007,435.476,0.0,0.0299051,127.494,2.83259,0.0,0.00193785,0.00229745,0.00176415,48.4773,1.34766,700.6668546666666,2097.55029,118.54417693333333,65329093.34842674,2649602905.563673
2024-12-04 03:00:00,0.0,48.76896551724138,0.1724137931034483,102.22413793103448,1.9210344827586208,3.91947,19.645,435.927,-0.1,0.0881495,126.803,2.81379,-0.1,0.00571209,0.00228499,0.00175243,49.2781,3.97362,747.8684616666667,2234.5503233333334,120.30776436666666,69721078.95931368,2812760244.2738547
2024-12-04 03:30:00,0.0,50.845666666666666,-0.2277,102.2,1.5343333333333333,9.37014,19.7617,438.065,0.0,0.122399,127.545,2.82733,0.0,0.00793147,0.00229835,0.00176087,50.6333,5.51914,768.5515853333333,2294.31556,127.17139189999999,72088425.64164267,2876877845.514007
2024-12-04 04:00:00,0.0,52.292068965517245,-0.6180689655172413,102.2,1.1348620689655173,5.10411,19.8444,439.528,0.0,0.0272554,128.186,2.83914,0.0,0.00176615,0.0023099,0.00176824,51.8917,1.22931,770.1063276666666,2308.4053433333333,138.86906683333333,72337248.06274392,2829845365.9992213
2024-12-04 04:30:00,0.0,53.038000000000004,-0.7903,102.20333333333333,1.0681666666666667,12.2403,19.8212,438.566,0.0,0.115686,128.399,2.84098,-0.1,0.00749646,0.00231375,0.00176939,52.9937,5.21919,776.8969056666666,2323.5376266666667,124.6974149,73314097.14367457,2876320721.4800816
2024-12-04 05:00:00,0.0,54.50241379310344,-1.139103448275862,102.2,1.0948620689655173,6.56919,19.9425,440.829,-0.1,0.0544802,128.921,2.84979,-0.1,0.00353031,0.00232315,0.00177487,54.1789,2.45848,777.5640743333333,2321.3067833333334,137.35258833333333,73613654.44302276,2915305421.834971
2024-12-04 05:30:00,0.0,55.083333333333336,-1.2829333333333333,102.2,1.1269,4.49742,19.9211,440.19,0.0,0.0470809,129.416,2.85966,-0.1,0.00305084,0.00233208,0.00178103,55.0427,2.12492,781.6449236666667,2334.13504,124.36288719999999,74543426.55030744,2937802773.948607
2024-12-04 06:00:00,0.0,56.589999999999996,-1.5504137931034483,102.2,0.7878275862068966,2.1644,19.9301,440.071,-0.2,0.0332169,130.221,2.87538,-0.1,0.00215246,0.00234658,0.00179083,56.2604,1.49951,780.4319456666667,2334.5287433333333,124.23573966666666,75263320.73779719,3016764541.507663
2024-12-04 06:30:00,0.0,57.41866666666667,-1.5458333333333334,102.2,1.0924333333333331,4.72435,19.9675,440.973,0.0,0.0190018,131.804,2.91083,0.0,0.00123132,0.00237511,0.00181294,56.9357,0.857797,792.1211500000001,2371.0797833333336,120.45166433333334,77100345.83276059,3085469199.653607
2024-12-04 07:00:00,0.0,58.328620689655175,-1.7922758620689654,102.2,0.9334827586206896,5.7276,19.9757,440.85,0.0,0.0750797,133.166,2.93887,0.0,0.00486517,0.00239965,0.00183042,58.3072,3.38993,799.1474083333334,2395.988766666667,133.83715346666665,78399777.44787188,3139507471.8976645
2024-12-04 07:30:00,0.0,59.34666666666667,-2.0077000000000003,102.2,1.1836333333333333,6.06004,19.9716,440.324,0.0,0.0520356,133.4,2.94113,-0.1,0.00337191,0.00240386,0.00183183,59.4816,2.35004,841.119686,2515.9440400000003,141.36965166666667,82318162.71749665,3336841135.8853536
2024-12-04 08:00:00,0.0,59.34551724137931,-2.0387241379310344,102.14137931034483,1.2116206896551724,5.34197,19.9859,440.45,0.0,0.0418369,133.063,2.93246,0.0,0.00271103,0.0023978,0.00182642,59.8752,1.88967,805.8001133333333,2407.43166,139.39769370000002,79423929.65340185,3111458529.5624924
2024-12-04 08:30:00,0.0,60.471000000000004,-2.3157666666666668,102.1,1.2810333333333332,1.12107,20.0199,440.923,0.0,-0.00625324,133.282,2.93543,0.0,-0.00040521,0.00240174,0.00182827,60.9201,-0.282503,834.3671103333332,2490.7804,150.9607372,82585058.12499274,3494500982.3800406
2024-12-04 09:00:00,0.0,60.69965517241379,-2.366448275862069,102.1,1.1971379310344827,7.1623,20.0146,440.566,0.0,0.0568169,133.622,2.94133,0.0,0.00368174,0.00240788,0.00183195,61.8492,2.56726,817.6553946666667,2443.399896666667,142.9937678,81136419.3700079,3303439109.3181996
2024-12-04 09:30:00,0.0,61.68833333333334,-2.540433333333333,102.1,1.006,8.05663,20.1106,442.641,0.0,0.0485949,134.308,2.95617,-0.1,0.00314895,0.00242024,0.00184121,62.4373,2.19587,837.100649,2501.961146666667,135.4659643,84702121.97550626,3720788786.9735518
2024-12-04 10:00:00,0.0,64.10103448275862,-2.9259310344827587,102.1,0.6372758620689656,3.24288,20.1697,443.806,-0.1,0.0157181,134.979,2.97002,-0.2,0.00101853,0.00243231,0.00184984,63.3317,0.710346,825.223913,2465.56341,158.39268483333333,82963210.63759789,3476042811.258369
2024-12-04 10:30:00,0.0,65.76466666666667,-3.2114,102.1,0.45686666666666664,11.2779,20.3944,448.617,-0.4,0.0498382,136.316,2.99856,-0.4,0.00322952,0.00245642,0.00186764,64.3231,2.2525,846.9773313333334,2531.4332666666664,146.44883346666666,85377028.89755675,3439159553.799634
2024-12-04 11:00:00,0.0,64.77103448275862,-2.987758620689655,102.1,0.7313103448275862,12.2574,20.7307,455.874,-0.1,0.0550764,138.26,3.04038,-0.6,0.00356895,0.00249145,0.00189372,65.8744,2.48957,901.8445646666667,2703.66799,158.44791306666667,91183187.60123308,3894308904.7196937
2024-12-04 11:30:00,0.0,64.78066666666668,-2.996166666666667,102.1,0.7384333333333333,11.8951,20.6606,454.381,-0.1,0.0691439,137.363,3.02098,-0.1,0.00448053,0.00247528,0.00188162,65.3507,3.12539,914.985669,2732.0425200000004,168.08038546666666,91229684.35976818,3883995736.5859613
2024-12-04 12:00:00,0.0,63.23344827586207,-2.5651724137931033,102.08965517241379,0.5662068965517242,14.3786,20.702,455.391,0.0,0.0631797,136.754,3.00822,-0.6,0.00409404,0.0024643,0.00187366,64.7428,2.85561,924.7611250000001,2764.3937533333333,122.26687383333334,91873537.7245358,3948293621.8355737
2024-12-04 12:30:00,0.0,59.59866666666667,-1.495,102.06666666666666,0.5165666666666666,15.2618,21.3867,471.423,-0.2,0.0763697,139.382,3.07238,-0.2,0.00494876,0.00251167,0.00191367,63.666,3.45013,940.0174056666667,2811.3538566666666,105.6474318,91995577.7742185,3983650375.2382646
2024-12-04 13:00:00,0.0,57.158620689655166,-1.0249655172413794,102.0,1.0563448275862068,3.70667,21.1002,466.482,-0.2,0.044692,138.085,3.05278,-0.2,0.00289604,0.0024883,0.00190145,59.7674,2.01758,967.6007653333334,2892.452526666667,78.17144433333333,93658757.71908864,4012826745.4226327
2024-12-04 13:30:00,0.0,56.416000000000004,-0.8328000000000001,102.0,1.617033333333333,28.4336,21.3776,472.81,-0.2,0.110896,138.659,3.06673,-0.2,0.00718608,0.00249864,0.00191014,60.0041,5.0063,989.642203,2959.583936666667,86.18867063333333,94729659.10612598,4006905306.162626
2024-12-04 14:00:00,0.0,55.26241379310345,-0.358,102.0,1.3079655172413793,28.225,20.9032,462.858,-0.1,0.175552,137.121,3.03626,-0.1,0.0113757,0.00247092,0.00189114,58.1173,7.92288,1077.043765,3218.1096666666667,103.01974493333334,102593774.35605259,4606278919.933297
2024-12-04 14:30:00,0.0,51.602999999999994,0.22156666666666666,101.94666666666667,1.6809,-7.30469,20.9096,464.227,0.0,0.0772019,136.241,3.02477,-0.2,0.00500268,0.00245506,0.00188398,55.1808,3.48208,1004.4095906666666,3006.5200266666666,94.25073933333333,97480921.28564739,4428097495.340109
2024-12-04 15:00:00,0.0,48.05379310344827,1.0327241379310346,101.9,2.162586206896552,21.0927,21.0011,467.339,-0.1,0.314204,134.05,2.98302,-0.1,0.0203604,0.00241558,0.00185795,52.3701,14.1647,878.6141993333333,2626.9054966666667,110.23629553333333,85403728.20095709,3889404470.2647605
2024-12-04 15:30:00,0.0,44.72933333333334,1.7411999999999999,101.8,2.733033333333333,15.3948,20.3593,454.17,-0.2,0.106641,129.243,2.88311,-0.1,0.00691032,0.00232895,0.00179565,48.7368,4.80519,764.176681,2285.78823,99.92171320000001,75149245.38885196,3467581625.7978973
2024-12-04 16:00:00,0.0,40.678620689655176,2.6339655172413794,101.71379310344828,3.165103448275862,16.2064,19.9157,446.341,-0.1,0.138659,120.949,2.71066,-0.1,0.00898509,0.00217951,0.00168814,42.4077,6.24165,599.780412,1796.2097166666667,64.69309903333333,58285013.57629206,2657091014.6276546
2024-12-04 16:30:00,0.0,39.07166666666667,3.103,101.64,3.8402666666666665,12.729,19.6937,443.284,-0.1,0.211882,118.832,2.67479,-0.1,0.0137299,0.00214136,0.00166578,39.0731,9.5292,557.8733893333334,1668.6984466666665,67.39738876666667,52894355.87286104,2284244015.6621566
2024-12-04 17:00:00,0.0,38.38103448275862,3.648,101.52758620689656,3.6619655172413794,12.6201,19.4793,439.399,0.0,0.115555,119.95,2.70574,0.0,0.007488,0.0021615,0.00168507,38.5126,5.19528,573.0749726666667,1710.5993233333331,64.44132506666666,54532524.8648728,2389645029.760648
2024-12-04 17:30:00,0.0,37.323,4.178133333333333,101.39000000000001,4.0328333333333335,6.66471,19.4074,439.287,0.0,0.0877159,121.668,2.75397,-0.1,0.00568399,0.00219246,0.00171514,37.4274,3.94126,578.585647,1729.3134233333333,73.77890536666668,54615944.08064602,2302177528.2832613
2024-12-04 18:00:00,0.0,34.84344827586207,4.507620689655172,101.2896551724138,3.993344827586207,9.16349,19.2092,436.87,-0.3,0.058545,114.685,2.60825,0.0,0.00379372,0.00206662,0.0016243,33.0657,2.62814,556.5383583333333,1664.1826433333333,63.665499866666664,53126480.69160878,2421240778.3570466
2024-12-04 18:30:00,0.0,33.21433333333333,4.589799999999999,101.25,3.5260000000000002,8.91884,19.1453,435.91,0.0,0.0461593,113.12,2.57557,0.0,0.00299112,0.00203842,0.00160392,32.548,2.07207,562.0266640000001,1679.51873,98.24754159999999,53140096.76389615,2520268177.914118
2024-12-04 19:00:00,0.0,33.466206896551725,4.455275862068966,101.2,3.1748620689655174,15.7113,19.1113,435.241,0.0,0.285211,106.634,2.42847,0.0,0.0184817,0.00192154,0.00151224,30.7863,12.8036,541.3351779999999,1617.5818133333335,88.92191553333333,51311408.39990471,2397996255.8792567
2024-12-04 19:30:00,0.0,34.31266666666667,4.274,101.10999999999999,3.152933333333333,24.0148,19.1851,437.007,0.0,0.271463,105.765,2.40916,0.0,0.0175908,0.00190588,0.0015002,30.7794,12.1878,531.1884293333334,1589.7735433333332,69.66727883333333,50620973.76219169,2412520075.4963818
2024-12-04 20:00:00,0.0,35.48241379310345,4.2,101.08275862068965,2.7920689655172413,16.2356,19.4114,442.197,0.0,0.164917,113.047,2.57525,0.0,0.0106866,0.00203711,0.00160372,33.1821,7.40517,567.4150910000001,1696.3113833333334,81.16542036666667,54294604.91612363,2627518655.62215
2024-12-04 20:30:00,0.0,36.36066666666667,4.1742,101.0,2.9038,19.2896,19.4865,443.996,-0.1,0.180422,115.567,2.63319,0.0,0.0116914,0.00208253,0.00163984,34.1499,8.10214,669.1712723333333,1997.8246933333332,109.17022793333334,63175046.955108605,2933375618.5889173
