[-4.34447878],[0.6905516],[0.44836815],[9.34507511],[-0.3712932],[-0.00027566],[-5.91045912],[0.67140688],[0.42937186],[5.71710722],[-0.42659344],[-0.00040129],[-3.10654263],[0.70612741],[0.46803585],[13.93391549],[-0.31225925],[-0.00014833]
[8.18380783],[0.271312],[-0.11328252],[-277.28242643],[-6.34851523],[0.00183742],[1.12006001],[0.23058398],[-0.39447067],[-350.12002462],[-6.64514731],[0.00153323],[15.91270498],[0.31632943],[0.19566703],[-219.28588572],[-6.08668576],[0.00208426]
[2.43662887],[-0.12269323],[0.1873037],[237.92332998],[0.50532009],[0.00436357],[-46.60278908],[-0.3554176],[-0.42513733],[81.0997794],[-0.20301163],[0.00345698],[56.5484938],[0.00994739],[0.9888444],[417.24029997],[1.33163771],[0.00497668]
[-22.94821985],[0.44219879],[-0.00872261],[-119.30215648],[-0.80362538],[-0.00313044],[-24.15808979],[0.43275788],[-0.05255224],[-123.94668476],[-0.89828132],[-0.00331588],[-21.57390179],[0.45142389],[0.04469249],[-115.49932743],[-0.73363257],[-0.00295091]
[86.61593855],[0.0607139],[-0.76930069],[204.27079118],[0.72733357],[0.00618397],[70.67549445],[-0.07723411],[-1.09667244],[188.45965109],[0.3273229],[0.00423431],[98.43539877],[0.17178272],[-0.19262386],[224.38054474],[1.32810665],[0.00772899]
[22.36421281],[0.48503133],[0.38265401],[126.57894844],[-2.92608659],[0.00173395],[14.85551882],[0.45653063],[0.16289097],[98.6803158],[-3.14207629],[0.00143485],[29.04970585],[0.51763687],[0.65396114],[164.38605462],[-2.6453546],[0.0020271]
[-16.24587361],[0.67277642],[0.33496158],[-84.27189803],[0.41963102],[-0.00083666],[-19.04084844],[0.65799932],[0.30563457],[-89.0296737],[0.33519411],[-0.00086814],[-13.28465387],[0.68597855],[0.36977935],[-79.40913311],[0.51962977],[-0.00079604]
[-13.2149189],[0.12903212],[3.92896226],[-543.27537493],[27.21090514],[-0.00997787],[-15.95630325],[0.10554996],[3.27981387],[-607.6647071],[26.2138398],[-0.0106596],[-10.72984659],[0.15255269],[4.48510094],[-457.51426308],[28.93485342],[-0.00927115]
[-77.39200343],[-0.05890551],[-3.15640294],[-276.07796267],[-2.14437553],[-0.00388681],[-114.69548079],[-0.22340699],[-4.22209148],[-430.28618512],[-3.5164065],[-0.00510297],[-44.78235],[0.15399997],[-2.43551063],[-135.71937017],[-1.10128992],[-0.00200263]
[-23.8298394],[0.57805765],[0.66408143],[-12.511338],[1.12457582],[-0.00318754],[-25.25072771],[0.56842093],[0.65292762],[-14.94477041],[1.08805874],[-0.00331029],[-22.25969223],[0.58652633],[0.67727995],[-10.16549736],[1.16488755],[-0.00308372]
[-13.58639759],[0.48615809],[-1.81801599],[133.84721582],[9.85604232],[0.00063917],[-14.98981205],[0.47169672],[-1.99323512],[109.69735177],[8.65087969],[-0.00014116],[-12.63351018],[0.49874498],[-1.57562828],[155.6424924],[10.89884659],[0.00127849]
[-13.39148688],[0.11222988],[1.04638987],[-698.03547937],[10.64279249],[-0.0067908],[-20.10633888],[0.07758258],[-0.21184222],[-957.95429863],[6.53460395],[-0.00745133],[-6.26173794],[0.14011818],[2.18071823],[-434.34281097],[15.37688708],[-0.00624273]
[7.20737657],[0.04535037],[0.90628418],[247.27748371],[12.52527121],[-1.20869101e-05],[4.97405941],[0.02088659],[-0.0659138],[153.85953272],[7.17025381],[-0.00222024],[9.18346183],[0.0681722],[2.03566636],[331.24544879],[16.96695117],[0.00199735]
[6.16795739],[-0.04452915],[1.29243646],[-42.52795882],[-28.78578062],[-0.01045486],[4.37045878],[-0.08807984],[-0.55848382],[-218.86643683],[-45.48068785],[-0.01327807],[8.99411206],[-0.00837486],[3.07337311],[223.03547471],[-14.34351762],[-0.00767633]
[6.86384397],[-0.02733337],[11.9963754],[641.29573412],[-1.21864513],[-0.0023583],[3.19737766],[-0.07098995],[9.74683468],[540.94341789],[-4.24530728],[-0.0054702],[9.55558237],[0.05802221],[14.13154248],[716.01359798],[1.87973469],[0.0002977]
[-6.7832624],[0.27874308],[1.90100048],[-2390.70480357],[35.24381859],[-0.00013557],[-16.38642602],[0.25921122],[0.71818389],[-2825.86859932],[32.96029757],[-0.00025578],[3.80103072],[0.30034734],[3.13552511],[-2041.45086611],[38.17375752],[1.092608e-05]
[-54.44106815],[0.261488],[13.12354803],[-1447.66033233],[2.42220509],[-0.00300766],[-56.69669101],[0.23981374],[12.13689675],[-1525.65866229],[-0.61167859],[-0.00337387],[-52.20816993],[0.2802353],[13.93197298],[-1382.72817761],[4.61653965],[-0.0026631]
[270.11532175],[0.33760398],[1.77835254],[-1310.62376361],[15.19369053],[0.0003946],[177.73457755],[0.21600478],[-0.15527581],[-2520.83896859],[13.99121666],[9.50949651e-05],[344.81284786],[0.46162922],[3.85054084],[30.64149968],[16.62836948],[0.00063148]
[-108.87404479],[0.39609358],[-0.49605087],[2682.83599079],[3.01387372],[-0.00083015],[-140.80232532],[0.31377021],[-2.34088212],[2231.68699716],[1.65472464],[-0.00122575],[-83.43622178],[0.49240741],[0.91204802],[2975.31891987],[3.72870721],[-0.00043552]
[-43.51396146],[0.4796822],[3.22375958],[805.3229216],[20.3464943],[-0.00179101],[-46.20981585],[0.46410155],[2.75628802],[721.49783859],[19.78589688],[-0.0020316],[-41.05035029],[0.49697803],[3.62907023],[894.47475612],[20.90578393],[-0.00155795]
[227.63454391],[0.18848299],[-3.15213898],[-261.64333837],[-1.08348054],[0.00199746],[163.64160092],[-0.17000791],[-3.67437732],[-364.01418088],[-1.50977941],[0.00116651],[284.96092878],[0.45288936],[-2.70207082],[-100.80535552],[-0.55033673],[0.00280077]
[-12.07820057],[0.61815284],[-1.83621978],[-408.30874074],[-2.72134576],[0.00086061],[-39.98114521],[0.55741534],[-2.23191872],[-562.89780636],[-3.31287365],[0.00050311],[12.88569473],[0.6800051],[-1.60928527],[-292.38285893],[-2.00098964],[0.00118944]
[-9.73723856],[0.37605016],[4.78694778],[-163.28406316],[-0.11688958],[-0.00383609],[-10.59156146],[0.36564997],[4.63776847],[-170.20618503],[-0.45712773],[-0.00414967],[-8.69971968],[0.38435155],[4.92138876],[-153.51980612],[0.1377618],[-0.00359294]
[-29.20420209],[0.04713272],[0.05660879],[655.84725411],[-0.80673278],[-0.00213763],[-53.08118967],[0.01019028],[-0.01962893],[528.39502253],[-2.65530067],[-0.00250327],[-13.04977021],[0.07122653],[0.4997144],[806.60607841],[1.24743507],[-0.00142276]
[2.31833354],[-0.02412269],[-1.33625231],[-26.81568643],[-2.18836816],[-0.00393756],[-0.59019459],[-0.07507832],[-1.50970243],[-60.98899685],[-3.17173774],[-0.00605248],[8.77911038],[0.03318218],[-1.09782111],[7.99394111],[-1.41347773],[-0.00304053]
[-0.88680707],[-0.11737707],[0.89462277],[9.86763296],[-0.92024085],[0.010519],[-3.85483634],[-0.1608918],[0.75730815],[-1.00450248],[-1.39241426],[0.0087178],[2.04220609],[-0.08383813],[0.99874268],[16.79710341],[-0.57386874],[0.01334547]
[3.15861655],[-0.01087014],[-0.88000112],[-62.68710884],[2.92571261],[-0.00513541],[2.27974862],[-0.01419878],[-0.92267769],[-66.63793704],[1.9696412],[-0.00554228],[4.53690088],[-0.00871245],[-0.83659158],[-58.6720762],[3.85189388],[-0.0047476]
[0.28448802],[-0.00100458],[1.01640693],[31.84887399],[19.47357094],[-0.00400318],[0.17176571],[-0.00440997],[0.77271075],[24.40431432],[13.31672969],[-0.0157218],[0.39360806],[0.00500469],[1.42521962],[37.45774668],[26.42535955],[0.00234092]
[0.95914344],[-0.05867798],[-1.41185218],[-3.83643933],[-5.95291741],[-0.01043632],[0.57028045],[-0.09111717],[-1.62829123],[-8.729356],[-8.93504257],[-0.02396246],[1.36630385],[-0.0317021],[-1.09397021],[1.05499837],[-3.77563623],[0.00884205]
[-0.1162277],[-0.00110715],[1.409189],[25.07612531],[-6.04587089],[0.02707701],[-0.25045118],[-0.02072356],[0.7608632],[23.81857833],[-8.89874057],[-0.00286257],[-0.04656055],[0.0082459],[2.15096938],[26.56943187],[-4.16387686],[0.04705273]
[1.28467521],[-0.01647138],[0.67425536],[78.45463855],[-0.65327531],[-0.00303653],[-0.35818159],[-0.04830346],[0.40797634],[38.06688349],[-2.28977752],[-0.00637583],[2.83455026],[0.00757449],[1.17462567],[93.6977509],[2.66651018],[0.00171462]
[-22.97831496],[0.08221125],[-1.82712927],[153.96904063],[3.39497702],[0.01019997],[-39.62174914],[0.05259748],[-2.62396824],[86.72210642],[2.36145679],[0.00943899],[-13.03521408],[0.11435943],[-1.30049425],[255.72560834],[4.50410491],[0.01098985]
[-11.54609327],[-0.02959216],[-1.73968311],[22.8194212],[0.29923039],[-0.01437052],[-13.4829386],[-0.04563994],[-1.80379242],[16.77304956],[0.09996407],[-0.01527703],[-9.40842535],[-0.01354081],[-1.64534071],[29.2126447],[0.58701223],[-0.01339358]
[0.13862976],[0.00283103],[-0.92781548],[44.28056317],[-26.6177803],[-0.02038841],[0.08891831],[0.00116543],[-1.23214873],[39.82658761],[-45.31048283],[-0.03247738],[0.22007492],[0.0061368],[-0.42260745],[47.11942678],[-17.20525248],[-0.01343394]
[-0.14993539],[-0.00609],[-1.04662409],[82.79204256],[-4.82085682],[-0.00729634],[-0.3884478],[-0.01107429],[-1.24103062],[77.44146274],[-6.51236214],[-0.00888792],[0.14807523],[-0.002253],[-0.90150882],[88.11560164],[-2.73264294],[-0.00567886]
[1.14275378],[0.0133534],[-0.45805475],[16.91369835],[0.99994377],[-0.00227502],[0.13033038],[0.0048011],[-0.65821237],[-1.00063679],[0.03557696],[-0.00438259],[10.84959684],[0.04426615],[-0.25223334],[32.04977613],[2.37987591],[0.00046546]
[-3.62471102],[0.02507457],[0.78308209],[-20.40483536],[0.13045046],[0.00380285],[-5.63529182],[0.00203519],[0.75295709],[-24.94802906],[0.09347238],[0.00303218],[-1.90947054],[0.04459248],[0.79987251],[-16.52416607],[0.18041197],[0.00448702]
[-2.23002563],[-0.00124588],[-1.49289984],[206.05360037],[4.92715192],[0.01189771],[-3.57253906],[-0.00605399],[-2.09715732],[167.56930165],[1.79557318],[0.00929105],[-1.75366981],[0.0143716],[-0.81614476],[234.82595315],[11.52129328],[0.01417313]
[0.13217375],[0.03773919],[0.7951629],[-26.99767451],[1.91741424],[-0.0100519],[-2.15876636],[0.0020463],[0.52519956],[-40.0478689],[0.81764187],[-0.01315043],[2.52869729],[0.1006188],[1.10845697],[-18.52575417],[3.63014259],[-0.00814149]
[-2.0975995],[0.01698768],[-2.16023889],[92.26031291],[1.70792692],[-0.01133577],[-9.29610671],[-0.04873444],[-2.55226554],[53.08478176],[0.96150848],[-0.01366676],[7.95520711],[0.09827842],[-1.88814407],[134.93309354],[2.4235406],[-0.00977919]
[-3.14037852],[-0.0023659],[1.55172704],[-233.05177799],[-6.48502491],[-0.00131448],[-7.75867611],[-0.01006266],[1.38902314],[-362.01508663],[-10.02627638],[-0.00181334],[-1.51625299],[0.00506811],[1.82485658],[-179.70751276],[-4.46956112],[-0.00070406]
[0.53398817],[-0.00257554],[-0.24631303],[117.18336321],[-0.01910078],[-0.00270435],[-1.58762407],[-0.01865343],[-0.34633284],[66.96958756],[-1.82232826],[-0.00318306],[3.45476831],[0.0019368],[-0.05510447],[145.48683357],[2.88665329],[-0.00232151]
[17.60376468],[-0.00379073],[0.61466625],[40.07530963],[1.83601958],[-0.00238064],[11.88033981],[-0.01806153],[0.37443883],[-54.39847309],[0.82994052],[-0.00279807],[22.92264981],[0.01082632],[0.74145083],[69.47289728],[2.88581078],[-0.0021882]
[-6.11019832],[-0.01413968],[0.02340486],[172.70242004],[5.4473593],[0.00219023],[-11.63246075],[-0.02316579],[-0.08495281],[124.59709992],[4.39468849],[0.0017069],[-2.02211924],[-0.00689969],[0.11291019],[224.32195901],[6.65583592],[0.00264226]
[-4.08829311],[0.01727676],[0.03362619],[60.53252047],[-1.61060619],[0.00221397],[-7.42377095],[0.01187423],[-0.31823151],[25.52122014],[-7.44123487],[-8.32997814e-05],[-3.18710667],[0.02447384],[0.01768299],[80.52387467],[2.22651939],[0.00298525]
[-5.14970491],[-0.02759647],[-0.53646261],[43.74770381],[0.09703083],[0.02023707],[-6.28055757],[-0.0416756],[-0.61703139],[39.15337959],[-0.30116337],[0.01902355],[-3.95083613],[-0.0129379],[-0.48515491],[47.46194103],[0.44826016],[0.02254504]
[1.46079021],[0.00406182],[1.38394023],[42.21364282],[2.03126102],[-0.04422927],[-0.93964331],[-0.04652141],[0.96315593],[10.1799655],[-0.31066236],[-0.04836928],[20.33842163],[0.26301038],[2.25592662],[71.5860041],[5.03848135],[-0.03943545]
[22.64720797],[0.04820137],[0.19629779],[82.6698192],[1.08479335],[-0.01433721],[15.86141302],[-0.01981691],[-0.11422895],[66.34105627],[0.55412084],[-0.01557557],[30.95462761],[0.11260203],[0.42846592],[112.76495352],[1.8072252],[-0.01231233]
[2.33277694],[-0.03076657],[0.44773889],[10.41114156],[0.66828534],[-0.01592523],[0.75500201],[-0.07100232],[0.25403994],[-2.33471001],[-1.87218376],[-0.01857308],[4.72305554],[-0.0174519],[0.64643942],[29.9906715],[4.07122907],[-0.01085774]
[0.50352038],[-0.0463005],[-2.53064218],[-30.04374731],[-1.79908869],[0.07505181],[-0.25159718],[-0.09932616],[-3.37232439],[-37.00074682],[-4.42753318],[0.06118806],[1.00417882],[0.00888518],[-1.95381081],[-23.4280215],[-0.09133844],[0.08418191]
[-17.94536525],[-0.00911728],[0.14704579],[105.30598204],[0.24678008],[0.00012321],[-31.59567595],[-0.02898364],[0.08952068],[90.19030625],[0.08575313],[-5.06678513e-05],[-2.43178987],[0.0129258],[0.20096624],[121.711997],[0.46539879],[0.00035722]
[12.04685006],[0.02301318],[-0.16612488],[12.05563918],[-0.35131336],[-0.00027128],[4.64215177],[0.01359729],[-0.21038597],[-36.51243752],[-1.18599411],[-0.00041322],[18.38101788],[0.0354076],[-0.11271162],[51.09392119],[0.32974225],[-0.00012621]
[-20.854703],[-0.21369022],[2.41065587],[34.80575181],[-1.35287221],[-0.00484463],[-25.91971345],[-0.24329685],[2.11271103],[-31.84271025],[-2.67983865],[-0.0052845],[-16.90137407],[-0.19001379],[2.73390889],[108.49539372],[0.20647459],[-0.00435754]
[-2.641724],[-0.0188074],[0.73519634],[484.19743547],[-0.0909154],[0.00370826],[-4.43516755],[-0.02433573],[0.45192148],[467.74886107],[-0.66111384],[0.00317709],[-1.26707252],[-0.01216497],[1.03562393],[496.50410193],[0.42431488],[0.00432853]
[-27.49572],[0.0415718],[0.50602754],[250.11394847],[-0.38793591],[0.0031398],[-31.76529902],[0.03085961],[0.35695583],[228.71656307],[-0.85349439],[0.00280769],[-23.02371795],[0.06079751],[0.66153158],[273.22572874],[-0.00743292],[0.00355391]
[11.28078681],[-0.04392255],[-1.14719307],[13.7157581],[0.11062899],[-0.02165524],[9.22667321],[-0.07632109],[-1.19551819],[9.70618073],[-0.03737233],[-0.02431971],[12.73037688],[-0.01259854],[-1.05283892],[17.44319022],[0.30620637],[-0.01977053]
[51.80536876],[0.06983429],[-1.22863445],[811.40550482],[0.49884403],[-0.00054011],[37.87246143],[0.00562413],[-1.75890971],[727.71858666],[0.0793851],[-0.00129763],[68.19050434],[0.11189818],[-0.39183716],[909.20469558],[1.32155951],[3.19501304e-05]
[1.58628532],[-0.04574333],[-0.40954186],[29.71549095],[-0.36867639],[-0.02340075],[0.90584146],[-0.06227923],[-0.55055313],[27.90311974],[-0.83482511],[-0.02828426],[2.31231073],[-0.0313729],[-0.25158881],[30.76440957],[-0.03413491],[-0.01886954]
[4.39703728],[0.01278757],[-2.51458121],[-37.28720553],[0.05500575],[0.00591919],[-3.47088432],[-0.04912952],[-2.58918936],[-42.22782955],[-0.06648752],[0.00454249],[13.45853577],[0.05395468],[-2.47357068],[-33.41459974],[0.17846936],[0.00671643]
[0.18759276],[-0.00023672],[-1.0635392],[-90.2172869],[-18.79472634],[-0.00118913],[0.04389536],[-0.00148219],[-1.17440006],[-101.992193],[-38.35175327],[-0.00216623],[0.3284902],[0.00189445],[-0.98113393],[-82.58658836],[-4.11605019],[-0.00026271]
[2.91478483],[-0.00931158],[0.78115508],[-266.19906608],[6.04581864],[-0.00099777],[0.23797026],[-0.03793177],[0.52626288],[-305.62414714],[4.43948421],[-0.00155104],[6.7792573],[0.02018746],[0.9618299],[-219.76237958],[8.20243782],[-0.00053914]
[1.38102903],[-0.01799788],[-0.16847921],[-8.6926605],[0.36047313],[-0.00752374],[0.7866632],[-0.02513585],[-0.37425714],[-20.71216659],[-3.83495851],[-0.00986367],[1.77858724],[-0.01089749],[-0.07930703],[2.67982958],[6.98511289],[-0.00137974]
[0.28976446],[-0.00872476],[-1.18960289],[44.9157818],[-2.80462924],[-0.02613462],[0.03220527],[-0.10869245],[-1.70005009],[40.73374023],[-4.91450165],[-0.03501186],[1.21217898],[0.00524785],[-0.84078746],[50.60924482],[-1.19349388],[-0.0165487]
[-15.89105982],[0.00385414],[-1.16139763],[-506.41947752],[-1.90817659],[7.83442342e-05],[-31.65868465],[-0.00712317],[-1.30175435],[-528.22468641],[-3.52767923],[-0.00012806],[-7.19738091],[0.02974453],[-0.98243881],[-482.07438064],[-1.08227586],[0.00039649]
[2.78273808],[-0.06831193],[-0.82108839],[19.71190064],[-0.72930436],[-0.03289171],[2.24488215],[-0.10127783],[-1.25379715],[14.75795294],[-1.25045801],[-0.04644347],[4.02272888],[-0.02519541],[-0.39904563],[26.62948825],[-0.35973675],[-0.02393939]
[0.33489782],[0.00194196],[1.23411835],[136.5113152],[31.77489148],[-0.00337203],[0.19620769],[0.00077988],[1.03218312],[111.19241883],[19.18647562],[-0.00491413],[0.62961346],[0.00399818],[1.49448431],[167.56218311],[53.69545528],[-0.00242426]
[0.05655349],[0.00074774],[0.93422627],[120.83997415],[10.50373403],[0.00184507],[-0.22934699],[-0.00030917],[0.8155054],[114.50147056],[4.31205752],[0.00123787],[0.25074616],[0.00235879],[1.0371598],[128.30418722],[17.91115931],[0.00253548]
[-0.36981036],[0.01106706],[1.49396992],[-137.94128326],[9.51507213],[-0.00171996],[-0.94577713],[0.00701052],[1.35772897],[-155.43023497],[7.92164258],[-0.00205627],[0.44260051],[0.01566675],[1.58277106],[-118.44604638],[11.19264094],[-0.00135276]
[2.76552932],[-0.02521342],[1.20383634],[7.07310042],[0.0901341],[0.00125391],[-3.08624099],[-0.06911127],[1.11141832],[-4.89308683],[-0.24612702],[5.78597629e-05],[6.2012034],[0.00857596],[1.30529599],[22.53012262],[0.34435572],[0.00226634]
[0.14270827],[-0.00405432],[1.45518192],[-12.17415518],[0.19704727],[0.00111136],[-0.7060876],[-0.01254466],[1.4179331],[-16.48961899],[-0.3217549],[-0.00054042],[0.96418708],[0.00430932],[1.49069592],[-10.59381489],[0.66622214],[0.00241267]
[-0.74620637],[-0.03081265],[0.15854362],[48.37351031],[0.08537558],[0.00405208],[-156.69371072],[-0.2287509],[-0.05970018],[-43.69748069],[-0.11105502],[0.00299498],[63.85882379],[0.26572752],[0.32663059],[114.22597441],[0.36990327],[0.00445453]
[-0.76851137],[-0.03619656],[-0.38197572],[92.52669482],[7.28952506],[-0.00863336],[-3.5883292],[-0.07238571],[-0.68715418],[22.75596084],[2.36367313],[-0.01075441],[1.06520198],[-0.02363666],[0.11546759],[140.83010031],[13.44153084],[-0.0056409]
[0.21768334],[-0.01177707],[0.01154682],[43.64650194],[3.08862279],[0.01082094],[-0.1471719],[-0.03183387],[-0.23744975],[34.54342909],[-0.08893474],[0.00900283],[1.68647344],[-0.0082376],[0.1310209],[56.02371126],[7.61569979],[0.01479431]
[-2.33317965],[-0.00815861],[-0.17771336],[134.16911133],[2.26092988],[0.01715491],[-2.85167099],[-0.0213629],[-0.41152165],[125.48379563],[0.02553183],[0.0159341],[-1.11315999],[9.24781518e-07],[0.06332756],[143.83443354],[4.95857039],[0.01842904]
[-0.44434794],[-0.00221915],[0.61464319],[2.77287315],[-26.7516804],[0.01241605],[-0.65538971],[-0.00500236],[0.36987996],[-15.75514208],[-40.10629428],[0.01133246],[-0.25499786],[-0.00091008],[0.88677322],[29.03884541],[-16.69163657],[0.01347338]
[0.82411585],[-0.17948823],[-0.30552242],[-9.42473655],[2.04928698],[0.02807143],[-0.39946186],[-0.24710528],[-0.7098517],[-17.37207894],[0.95767092],[0.01744222],[1.96463279],[-0.11282337],[0.05302527],[-3.59811514],[3.93810709],[0.03312069]
[3.76999821],[-0.00687139],[-2.81217044],[91.95682689],[3.7419781],[0.00851325],[2.68555989],[-0.01081612],[-2.86143154],[71.18705103],[2.20359561],[0.00814921],[6.43461123],[-0.0048598],[-2.74991208],[113.97347369],[5.385048],[0.00892822]
[-18.82193795],[0.08446309],[0.2039498],[240.03719801],[-2.13872735],[0.00206057],[-33.31323913],[0.02053633],[-0.05240842],[-33.51353244],[-3.77672],[0.00211104],[-4.55182314],[0.14714071],[0.46031272],[322.30869657],[-0.9163504],[0.00319843]
[-9.79520257],[-0.01779574],[1.02137147],[30.31219273],[3.67173349],[0.0029328],[-13.45365536],[-0.0377075],[0.95290392],[19.13162843],[3.14986328],[0.00208693],[-7.19837885],[-0.00492758],[1.13325744],[47.74711093],[4.30032223],[0.00412036]
[4.41952739],[0.00409998],[0.29908542],[-34.34847005],[0.95245137],[0.00279865],[3.2902275],[-0.00319982],[0.21363749],[-57.95870945],[-2.52739931],[0.00090235],[6.30310189],[0.01496101],[0.37766008],[-9.10893339],[3.76282252],[0.00356766]
[1.0502817],[-0.04220973],[0.79559015],[-6.5685868],[-1.03367832],[-0.00178024],[-0.84516015],[-0.09075917],[0.31546826],[-20.20078247],[-2.31456401],[-0.00674025],[2.11901115],[0.01284011],[1.32815675],[5.42211882],[-0.03639897],[0.00387451]
[1.89536862],[0.11573187],[-1.78679942],[13.28352439],[-1.52274848],[0.00149004],[-0.66115226],[0.06890516],[-1.9294238],[-3.8280225],[-2.26297027],[-0.0019771],[5.78323009],[0.19223266],[-1.64209743],[25.24246727],[-0.89079099],[0.004072]
[5.72823575],[-0.01068656],[-0.34766213],[-20.6388338],[2.33497987],[-0.00184798],[4.67420324],[-0.01621742],[-0.4112698],[-30.3292937],[1.62721609],[-0.00230342],[7.10974158],[-0.00585401],[-0.29133303],[-13.37957698],[3.19358609],[-0.00131426]
[-27.83633099],[0.0067973],[-0.75681219],[1.84848869],[0.1397545],[0.00184937],[-31.73480216],[-0.01672248],[-0.96153728],[-24.1459962],[-0.64164032],[0.00134581],[-24.45227008],[0.03022185],[-0.54615683],[28.10325724],[0.69954292],[0.00233629]
[-14.58798573],[-0.2552546],[-0.01177892],[-165.10514135],[-0.22394983],[0.00184131],[-20.04702298],[-0.32914113],[-0.28739128],[-187.37643867],[-0.67597194],[0.00069119],[-9.42768443],[-0.20483012],[0.22642793],[-146.41847585],[0.19093121],[0.00267032]
[-4.74221096],[-0.10234065],[0.19990107],[2.71342219],[-0.47099524],[-0.00031612],[-7.37711475],[-0.13068336],[0.04445646],[-11.33626517],[-0.89862834],[-0.00112332],[-1.86642379],[-0.07782399],[0.29510805],[19.21460353],[0.07603271],[0.00047278]
[5.09434395],[-0.04413864],[1.97515707],[22.76368229],[0.63598801],[-0.00079737],[2.75463764],[-0.05908162],[1.85431561],[9.17416759],[0.08520992],[-0.0013047],[7.11694472],[-0.02836294],[2.10045627],[40.49320359],[1.19304504],[-0.00022194]
[-5.35879274],[-0.02848854],[0.97786654],[152.38738984],[0.25806672],[-0.00211336],[-7.54372835],[-0.04204222],[0.53945037],[124.65175636],[-0.54682771],[-0.00321689],[-3.39745858],[-0.01500617],[1.29316406],[181.76503827],[1.53113151],[-0.00073426]
[6.07761791],[-0.00010254],[1.06874478],[155.24972342],[0.07015209],[-0.00069589],[2.70688132],[-0.00874413],[1.00289304],[128.65882621],[-0.93876325],[-0.00124667],[9.39645293],[0.0069111],[1.17342659],[173.09388104],[1.07654073],[-0.00038581]
[-13.12007979],[-0.01199968],[0.7880675],[27.48776165],[0.57901336],[0.00051969],[-16.39186916],[-0.02824869],[0.7261055],[11.17422853],[0.25070587],[-2.85765093e-05],[-10.45844468],[0.00424905],[0.84862632],[41.52991784],[1.11140222],[0.0009273]
[-4.14239001],[0.00209529],[0.07471792],[-95.48280587],[6.83579434],[0.00266316],[-6.92893814],[-0.00148021],[-0.06662733],[-228.25637514],[2.78016585],[0.00243296],[-1.48253563],[0.00694901],[0.30966546],[102.62768116],[11.43347089],[0.00285591]
[-0.31256753],[-0.0058344],[1.34704882],[4.95185983],[22.62751802],[0.00050735],[-0.96895951],[-0.00990981],[1.23599607],[-8.16370958],[16.75497655],[-0.00201775],[0.01132181],[-0.00255104],[1.52986185],[29.395224],[32.38325016],[0.00325143]
