time,precipitation,relative humidity,temperature,atmospheric pressure,wind speed,co2 flux,co2 molar density,co2 molar fraction,co2 timelag,h2o flux,h2o molar density,h2o mole fraction,h2o timelag,evapotranspiration flux,water vapor density,co2 spec. humidity (meas),co2 relative humidity,co2 latent flux,total number conc,total count,total count std,total volume PSL,total surface area
2024-12-02 03:30:00,0.0,60.223333333333336,-2.8846333333333334,100.2,1.1811666666666667,-0.645603,19.1709,428.29,0.0,-0.0236343,120.042,2.68183,0.0,-0.00153151,0.00216316,0.00167016,57.5595,-1.06841,659.8586896666667,1972.63454,109.9638452,81972829.28545012,3826569585.856457
2024-12-02 04:00:00,0.0,58.44517241379311,-3.0276206896551723,100.2,0.9378275862068965,0.379623,19.251,428.677,-0.1,-0.00515328,116.94,2.60399,0.0,-0.000333933,0.00210725,0.00162164,59.4275,-0.233138,1070.7028,3202.41628,541.0443298666667,124196452.95343421,5290019575.45469
2024-12-02 04:30:00,0.0,66.12866666666666,-4.405433333333334,100.2,1.1864999999999999,-0.822327,19.5347,433.029,0.0,-0.00798941,115.858,2.56823,0.0,-0.000517713,0.00208776,0.00159935,64.1633,-0.361854,734.8007966666667,2198.2466033333335,116.32052159999999,84421327.7592338,3775387973.2886896
2024-12-02 05:00:00,0.0,57.782758620689656,-3.432862068965517,100.2,1.4538620689655173,-1.38128,19.5992,433.63,0.0,-0.00405071,116.5,2.57755,0.0,-0.000262486,0.00209933,0.00160516,66.9752,-0.183553,830.8925576666667,2484.6591566666666,146.94746856666669,99037948.57964312,4850984467.13654
2024-12-02 05:30:00,0.0,57.68233333333333,-3.6894666666666667,100.2,1.2347333333333335,1.62487,19.3115,430.082,-0.1,0.139994,104.362,2.32422,-0.1,0.00907159,0.0018806,0.00144726,52.8904,6.33318,730.512054,2183.8485166666665,73.47014746666667,82297178.4760448,3788191691.620255
2024-12-02 06:00:00,0.0,55.60448275862069,-3.5508965517241378,100.2,1.443103448275862,0.618244,19.373,430.956,0.0,0.110045,102.479,2.27967,0.0,0.00713089,0.00184667,0.00141949,53.0639,4.97972,680.3380276666667,2035.9911399999999,92.71963956666667,73542255.41889532,3495499383.718687
2024-12-02 06:30:00,0.0,57.85566666666667,-4.227033333333334,100.2,0.9897666666666666,2.32886,19.2841,429.471,0.0,0.292388,99.0249,2.20535,0.0,0.0189468,0.00178443,0.00137318,50.2957,13.2278,640.5307053333332,1915.3530166666667,49.57690743333333,68376773.13206235,3147317468.9430165
2024-12-02 07:00:00,0.0,66.1048275862069,-5.594172413793103,100.2,0.7079310344827586,3.07523,19.4648,431.876,0.0,0.115056,101.544,2.25301,0.0,0.00745564,0.00182982,0.00140288,55.4524,5.21014,651.7996743333333,1948.1760433333334,44.96882196666666,69569684.09833372,3139014602.3447094
2024-12-02 07:30:00,0.0,58.965,-4.5453,100.2,1.2192333333333332,3.88865,19.866,437.787,0.0,0.100807,108.197,2.38433,0.0,0.00653228,0.0019497,0.00148472,67.0174,4.57232,674.1396276666667,2016.3407333333334,57.24182596666666,72123071.4865129,3202522159.022931
2024-12-02 08:00:00,0.0,59.79551724137931,-4.772551724137931,100.2,1.2843793103448276,2.48832,19.3796,428.867,0.0,0.122119,98.9702,2.1902,0.0,0.00791334,0.00178344,0.00136374,56.5306,5.53322,714.532387,2137.803876666667,68.04566953333332,75844565.82498264,3342686055.597364
2024-12-02 08:30:00,0.0,59.12266666666667,-4.6950666666666665,100.2,1.6015000000000001,-1.08044,19.4127,429.493,0.0,0.00309401,100.069,2.21397,0.0,0.000200492,0.00180325,0.00137855,57.2106,0.140191,779.3075576666666,2331.5482133333335,200.33685736666666,80848851.45747246,3553907548.3362246
2024-12-02 09:00:00,0.0,58.88068965517241,-4.5728965517241384,100.2,1.2720344827586205,4.1796,19.3796,429.049,0.0,0.197236,98.5432,2.18167,0.0,0.0127809,0.00177575,0.00135842,55.7286,8.93561,666.5540713333334,1993.8927233333334,53.242650899999994,72671640.53210197,3404421458.0096984
2024-12-02 09:30:00,0.0,58.293,-4.289866666666667,100.2,1.2875666666666667,3.89858,19.4842,430.991,0.0,0.157671,100.764,2.22889,0.0,0.0102171,0.00181577,0.00138785,57.9017,7.1446,654.4011103333333,1956.0840633333332,47.8061918,69199678.94020092,3101462130.581406
2024-12-02 10:00:00,0.0,60.4251724137931,-4.684275862068965,100.24137931034483,1.2487241379310345,4.58186,19.3016,427.997,0.6,0.25551,100.206,2.22198,0.1,0.0165571,0.00180571,0.00138354,54.8676,11.5708,807.887121,2417.1725666666666,131.37620076666667,81437644.01108475,3416681793.149607
2024-12-02 10:30:00,0.0,62.14633333333333,-4.8926,100.3,1.381,0.0999488,19.4897,430.548,0.0,0.051394,102.119,2.2559,0.5,0.00333033,0.00184018,0.00140468,59.9158,2.32947,660.9992096666666,1975.57328,55.9003201,69969532.01240371,3089607951.972461
2024-12-02 11:00:00,0.0,70.70655172413792,-6.491034482758621,100.3,1.1582758620689657,1.32457,19.5736,432.664,0.0,0.0437211,103.152,2.28011,-0.2,0.00283313,0.0018588,0.00141977,59.5719,1.98128,838.6332073333334,2508.0663533333336,309.315041,86752071.83901428,3599352480.370218
2024-12-02 11:30:00,0.0,62.56666666666667,-4.9258,100.3,1.4247,2.92305,19.8008,434.747,0.0,0.0517809,104.693,2.29864,0.0,0.0033554,0.00188657,0.00143132,68.6787,2.35037,693.7607616666667,2076.6123833333336,74.4737562,85015098.90559107,8149406536.783374
2024-12-02 12:00:00,0.0,61.87965517241379,-4.653620689655173,100.3,1.1993103448275861,2.75656,19.5368,431.688,0.0,0.0876341,103.341,2.28343,0.0,0.00567869,0.0018622,0.00142184,59.6506,3.97123,637.4408149999999,1906.61153,82.84430753333332,65592943.98913312,2970579700.238498
2024-12-02 12:30:00,0.0,62.38366666666666,-4.530133333333334,100.39000000000001,1.3513,1.97827,19.537,431.756,0.0,0.0508657,104.707,2.31395,0.0,0.0032961,0.00188681,0.00144086,60.0616,2.30485,688.0652036666667,2058.0689933333333,105.34690136666667,73574144.2552792,5003772510.030914
2024-12-02 13:00:00,0.0,61.11103448275862,-3.6328275862068966,100.4,1.5862413793103447,3.0516,19.4407,430.798,0.0,0.156858,105.543,2.3388,0.0,0.0101644,0.00190189,0.00145634,57.0405,7.1021,624.0962290000001,1865.0728866666666,79.91774453333333,62789127.32297138,2768327551.7995667
2024-12-02 13:30:00,0.0,62.451,-3.0350333333333332,100.4,2.545266666666667,4.06281,19.4846,433.493,0.6,0.551387,114.108,2.53867,0.0,0.0357299,0.00205622,0.00158092,56.9649,24.9393,490.11898333333335,1466.141,40.277826766666664,49942346.65225241,2290633800.43801
2024-12-02 14:00:00,0.0,58.536206896551725,-2.0699655172413793,100.4,3.017655172413793,-1.75398,19.3863,432.714,0.0,0.779853,123.45,2.75547,0.0,0.0505344,0.00222456,0.00171607,57.7398,35.2423,416.1020263333333,1244.2206166666665,35.958308699999996,42425054.439857416,1884376134.8711388
2024-12-02 14:30:00,0.0,56.75833333333333,-1.3128666666666668,100.4,3.4483,0.141709,19.1705,429.42,0.0,0.938459,121.398,2.71932,0.0,0.0608121,0.0021876,0.00169354,52.9484,42.3702,389.3853386666667,1164.3330966666665,33.98785623333333,39685897.36589525,1743762447.4917758
2024-12-02 15:00:00,0.0,55.07689655172414,-0.6603448275862068,100.4,4.7524137931034485,-3.28631,19.0192,427.34,0.0,1.11143,124.534,2.79813,0.0,0.0720208,0.0022441,0.00174267,51.105,50.1385,379.4597953333333,1134.2542166666667,33.20565526666667,38371374.834363826,1565849439.3602135
2024-12-02 15:30:00,0.0,53.568,-0.0851,100.4,3.5700333333333334,-1.78119,18.9217,426.0,0.0,1.18499,124.283,2.79809,0.0,0.0767876,0.00223958,0.00174264,49.2417,53.4315,383.379432,1147.4147366666666,33.562091966666664,38692515.74280514,1546900660.1215708
2024-12-02 16:00:00,0.0,52.348965517241375,0.1466896551724138,100.4,3.629103448275862,-2.94592,18.8544,425.439,0.0,1.23031,127.297,2.87238,0.0,0.079724,0.0022939,0.00178896,48.3237,55.4423,388.28036433333335,1160.7592133333335,35.142109399999995,39350504.29703556,1617650768.8938043
2024-12-02 16:30:00,0.0,51.156333333333336,0.6294333333333333,100.4,3.8217333333333334,-2.44182,18.8342,425.479,0.0,0.880187,126.668,2.86152,0.0,0.0570361,0.00228255,0.00178219,47.1204,39.6534,384.0906096666667,1148.6160933333333,33.52147323333333,38972380.15047769,1565551921.073221
2024-12-02 17:00:00,0.0,49.759655172413794,0.973793103448276,100.32758620689656,3.6277931034482758,-2.89273,18.8017,425.78,0.0,1.0303,127.512,2.88761,0.0,0.0667634,0.00229776,0.00179846,45.5656,46.3905,367.980177,1100.2079,33.88129876666667,37471957.45005336,1534694333.4449835
2024-12-02 17:30:00,0.0,48.95933333333333,1.3068666666666668,100.3,4.236266666666667,-3.74943,18.7628,425.666,0.0,1.00485,126.989,2.88096,0.0,0.0651144,0.00228834,0.00179431,44.1827,45.228,363.58232733333335,1088.2685333333334,33.09640423333334,37059443.1989776,1531598269.8656478
2024-12-02 18:00:00,0.0,48.01413793103448,1.6313103448275863,100.3,3.380137931034483,-3.3462,18.7213,425.442,0.0,1.03881,128.638,2.9233,0.0,0.0673151,0.00231806,0.00182071,43.6266,46.7399,363.9829726666667,1087.3490033333333,32.978220633333336,37050325.61387204,1512335797.7813976
2024-12-02 18:30:00,0.0,47.49066666666667,1.9808333333333332,100.3,3.6362,-2.32054,18.6883,425.226,0.1,0.821548,128.349,2.92041,0.1,0.0532363,0.00231285,0.00181891,42.6547,36.954,382.21506700000003,1143.01686,32.625886099999995,37970323.170653835,1506167187.616973
2024-12-02 19:00:00,0.0,47.14344827586207,2.242241379310345,100.3,3.4655862068965515,-3.28487,18.6571,424.963,0.0,1.10827,130.638,2.97562,0.0,0.0718158,0.0023541,0.00185334,42.7141,49.8395,407.54801066666664,1218.7150900000001,35.08667343333333,39410372.09494087,1502319572.3773665
2024-12-02 19:30:00,0.0,47.934333333333335,2.2442,100.3,3.4682666666666666,-4.64551,18.641,424.846,0.0,1.00248,131.412,2.995,0.0,0.0649609,0.00236804,0.00186542,42.5512,45.0762,434.32858666666664,1298.4658266666665,37.925084266666666,41248643.58167483,1552837820.554443
2024-12-02 20:00:00,0.0,47.252758620689654,2.095689655172414,100.3,3.7517586206896554,-1.30609,18.6383,424.813,0.0,0.688043,133.944,3.05291,0.0,0.0445852,0.00241368,0.00190153,43.3126,30.9369,440.085938,1317.5906433333332,36.0946629,40802190.19185924,1531884349.184998
2024-12-02 20:30:00,0.0,48.218333333333334,1.8011000000000001,100.36333333333333,2.2798000000000003,-1.62799,18.6542,424.701,0.1,0.624064,131.422,2.9921,0.1,0.0404393,0.00236823,0.00186361,43.1095,28.0658,440.66606133333335,1318.5231433333333,37.42095813333333,40903414.20347408,1551655909.738941
