time,precipitation,relative humidity,temperature,atmospheric pressure,wind speed,co2 flux,co2 molar density,co2 molar fraction,co2 timelag,h2o flux,h2o molar density,h2o mole fraction,h2o timelag,evapotranspiration flux,water vapor density,co2 spec. humidity (meas),co2 relative humidity,co2 latent flux,total number conc,total count,total count std,total volume PSL,total surface area
2024-11-30 06:00:00,0.0,53.34413793103448,1.4345862068965518,101.8,3.443310344827586,2.3673,19.0109,424.075,0.1,0.71889,125.797,2.80614,0.1,0.0465841,0.00226686,0.00174766,45.8477,32.3777,451.635021,1348.1224333333334,48.8285389,40125535.00206066,1508210471.8397996
2024-11-30 06:30:00,0.0,51.869,1.4077333333333333,101.8,2.9370666666666665,2.7131,19.0376,424.33,0.1,0.656233,124.665,2.77867,0.1,0.0425239,0.00224646,0.00173053,46.077,29.5614,427.4487413333334,1276.0225933333334,48.15511083333333,38858486.18336376,1532841950.6260886
2024-11-30 07:00:00,0.0,50.51103448275862,1.383103448275862,101.8,3.3005172413793105,2.77852,19.0354,424.247,0.1,0.739707,119.351,2.66001,0.1,0.047933,0.0021507,0.00165656,44.2414,33.3231,422.02904766666666,1259.55886,48.06232166666667,38836540.086528875,1514868196.3999374
2024-11-30 07:30:00,0.0,51.02433333333333,1.3021666666666667,101.8,2.8439666666666668,2.09955,19.0295,424.07,0.1,0.639623,115.296,2.56935,0.1,0.0414475,0.00207763,0.00160005,42.7177,28.8142,419.649156,1253.5490633333332,48.3093677,38896168.64129122,1553321196.909646
2024-11-30 08:00:00,0.0,50.48931034482759,1.248,101.8,3.257448275862069,3.04659,19.0369,424.003,0.1,0.834208,115.413,2.57056,0.1,0.0540567,0.00207975,0.0016008,43.1221,37.5843,420.05423433333334,1254.1077666666667,48.96523083333333,39798519.25444679,1641793961.8072088
2024-11-30 08:30:00,0.0,51.60966666666666,1.2605,101.8,2.7148,1.75866,19.0266,423.747,0.1,0.601951,112.743,2.51092,0.1,0.0390064,0.00203162,0.00156363,42.1764,27.1207,429.43484900000004,1281.62916,47.308317566666666,41903838.50672463,1814276165.296934
2024-11-30 09:00:00,0.0,51.79620689655172,1.1212758620689656,101.8,3.1955172413793105,1.67388,19.0325,423.883,0.1,0.747601,116.38,2.59197,0.1,0.0484445,0.00209717,0.00161415,43.4919,33.6824,439.3983166666667,1310.66016,50.59854863333333,43785648.40721569,1864081935.5698805
2024-11-30 09:30:00,0.0,53.626666666666665,1.0283666666666667,101.8,2.3671,2.13943,19.0598,424.405,0.1,0.888884,115.523,2.57235,0.1,0.0575997,0.00208173,0.00160192,43.4064,40.0508,440.0813766666667,1313.0608866666666,49.0770915,43989647.17523089,1957285599.189287
2024-11-30 10:00:00,0.0,52.43413793103448,0.8749310344827587,101.82758620689656,2.537896551724138,2.00171,19.0772,424.568,0.1,0.486513,120.104,2.67294,0.1,0.0315261,0.00216427,0.00166462,45.4455,21.9231,449.98481766666663,1343.2780966666667,50.6412674,45616782.96618101,1991039591.395121
2024-11-30 10:30:00,0.0,52.82166666666667,0.8165666666666667,101.9,2.453133333333333,1.49233,19.086,424.342,0.1,0.503442,116.046,2.58007,0.1,0.032623,0.00209115,0.00160673,44.5082,22.6901,461.442922,1377.1295400000001,52.15922526666667,46752037.16753163,2010661904.497574
2024-11-30 11:00:00,0.0,54.79862068965517,0.6243103448275862,101.9,1.862103448275862,3.52653,19.1326,425.185,0.1,0.831574,116.896,2.59779,0.1,0.053886,0.00210647,0.00161778,45.0606,37.4817,473.85313333333335,1414.1805,52.59524666666666,48215591.91391767,2105283827.9197433
2024-11-30 11:30:00,0.0,57.044666666666664,0.7077333333333333,101.9,2.3722333333333334,-0.227469,19.205,426.276,0.0,0.23182,123.299,2.73675,0.4,0.0150219,0.00222184,0.0017044,48.4738,10.4517,493.81352933333335,1472.3045266666666,51.61533669999999,49572993.85953888,2073157387.6971247
2024-11-30 12:00:00,0.0,57.90241379310345,0.7093793103448276,101.9,1.7993793103448277,2.05646,19.2188,426.55,0.0,0.591479,129.67,2.87794,0.0,0.0383279,0.00233665,0.00179243,50.8811,26.6663,517.6858946666666,1543.7886033333334,52.142931266666665,52348548.02788963,2155759753.532752
2024-11-30 12:30:00,0.0,56.67333333333333,1.1165333333333334,101.9,2.6999,1.41487,19.24,427.597,0.7,0.646018,132.623,2.94746,0.0,0.041862,0.00238986,0.00183577,50.6633,29.1145,511.7414686666667,1527.6625333333334,55.638192200000006,52292182.31545929,2257800945.5640316
2024-11-30 13:00:00,0.0,54.026896551724136,1.3747931034482759,101.98275862068965,3.433793103448276,1.25665,19.2241,428.696,0.1,0.877653,130.442,2.90886,0.1,0.0568719,0.00235057,0.00181171,46.7356,39.5188,510.6567383333333,1522.50784,53.52306926666667,52160516.993076056,2214849370.9710374
2024-11-30 13:30:00,0.0,52.638000000000005,1.4851999999999999,102.0,3.4518666666666666,-1.64242,19.23,429.285,0.0,1.15597,124.161,2.77174,0.1,0.0749071,0.00223738,0.00172621,43.2747,52.0312,536.673478,1599.9875766666667,65.24706583333334,53811461.42811778,2167399086.962241
2024-11-30 14:00:00,0.11034482758620691,50.53103448275862,1.5430689655172414,102.0,3.276586206896552,-2.36442,19.2328,429.664,0.1,0.770086,122.952,2.74676,0.1,0.0499016,0.00221559,0.00171064,41.9266,34.6516,549.8938146666666,1639.8114166666667,93.0624921,53665180.66635939,2134545241.21477
2024-11-30 14:30:00,0.0,50.256,1.8581333333333334,102.0,3.5061999999999998,-2.50475,19.1578,428.342,0.1,1.31011,118.711,2.65422,0.1,0.084895,0.00213918,0.00165295,39.8223,58.9375,546.7335406666666,1632.9949766666666,78.35176816666667,52986824.929543816,2075913145.1614509
2024-11-30 15:00:00,0.0,48.484482758620686,2.190758620689655,102.0,3.0916551724137933,-3.95249,19.1221,428.092,0.1,1.41415,120.878,2.70614,0.1,0.0916367,0.00217823,0.00168532,39.5692,63.5962,509.5550246666666,1519.5906833333333,64.77395806666667,50789227.30131461,2055249830.0920959
2024-11-30 15:30:00,0.0,47.73066666666667,2.5962,102.0,3.8186999999999998,-4.49349,19.1088,427.972,0.1,1.44656,117.448,2.63044,0.1,0.0937369,0.00211641,0.00163813,38.089,65.0452,518.5834576666667,1547.9333966666668,59.41019363333333,51133717.26586361,1995680751.0841162
2024-11-30 16:00:00,0.0,46.09068965517242,2.8191379310344824,102.0,3.5142413793103446,-6.02539,19.0837,428.18,0.1,1.51827,117.261,2.63099,0.1,0.0983838,0.00211305,0.00163847,36.7966,68.2381,527.798816,1575.54636,61.19178556666667,51714003.595294595,2022039444.5730567
2024-11-30 16:30:00,0.0,46.635666666666665,2.8881333333333337,101.96000000000001,3.8219333333333334,-4.99676,19.0476,427.972,0.1,1.62828,116.245,2.61184,0.1,0.105512,0.00209473,0.00162653,35.7574,73.1619,505.77752266666664,1509.0763933333333,61.71774526666666,48709133.82765576,1891118081.264011
2024-11-30 17:00:00,0.0,44.11896551724138,3.367,101.9,3.5395172413793103,-3.65254,18.9581,425.371,0.1,1.52082,115.46,2.59063,0.1,0.0985489,0.0020806,0.00161331,36.6649,68.3641,498.217151,1488.0907866666666,57.6892159,47696800.60870218,1877355160.650746
2024-11-30 17:30:00,0.0,45.20933333333333,3.6897666666666664,101.9,3.3632666666666666,-5.21621,18.8873,425.093,0.1,1.71171,110.872,2.49537,0.1,0.110919,0.00199791,0.00155393,33.4728,76.8903,496.4870706666667,1480.63798,52.6045516,47181806.5606809,1894759408.265909
2024-11-30 18:00:00,0.0,45.36413793103448,3.5083793103448273,101.9,3.165,-4.38513,18.8798,425.21,0.1,1.45373,116.54,2.62469,0.1,0.094202,0.00210004,0.00163454,34.6958,65.2892,519.3345003333333,1549.99254,55.848482233333336,48891895.25245059,1973630359.867572
2024-11-30 18:30:00,0.0,43.84133333333333,3.564,101.9,3.7059333333333333,-5.01838,18.8898,425.122,0.1,2.05705,116.783,2.62824,0.1,0.133297,0.00210443,0.00163676,35.2982,92.4046,543.0827733333333,1621.7475566666667,58.66233256666667,50883564.62755186,1979715826.4951942
2024-11-30 19:00:00,0.0,41.3303448275862,3.4083793103448277,101.9,3.1212068965517243,-3.10898,18.8802,425.046,0.1,1.4663,109.203,2.45846,0.1,0.0950163,0.00196783,0.00153093,32.8686,65.8637,531.037087,1585.1012999999998,55.45450743333333,51178894.79125924,2034193879.5787508
2024-11-30 19:30:00,0.0,41.074666666666666,3.2893666666666665,101.9,3.5204333333333335,-2.15559,18.8798,424.554,0.1,0.977092,102.297,2.30038,0.1,0.0633155,0.0018434,0.0014324,31.5112,43.9036,516.217001,1539.5123099999998,55.7792084,51058182.04541651,2106890573.0124772
2024-11-30 20:00:00,0.0,40.20517241379311,3.3521724137931033,101.9,2.790206896551724,-0.403391,18.8842,424.18,0.2,1.17998,96.4557,2.1666,0.1,0.0764627,0.00173813,0.00134903,30.4102,53.0373,526.604337,1571.62273,56.22517426666666,52329723.67286429,2172346114.833283
2024-11-30 20:30:00,0.0,39.964666666666666,3.1791,101.9,2.7852,0.38241,18.8859,423.346,0.0,1.1246,98.154,2.20021,0.1,0.0728741,0.00176873,0.00136998,32.0562,50.5732,530.1848616666667,1582.2035033333334,54.72821796666666,52878102.46268137,2188854616.524448
2024-11-30 21:00:00,0.0,40.893103448275866,2.8578275862068963,101.9,2.707793103448276,0.505356,18.8935,423.067,0.1,0.936684,96.5086,2.16104,0.1,0.0606971,0.00173908,0.00134557,32.0984,42.1333,565.2982413333334,1687.61289,55.6193459,56875583.20907303,2349489311.6648784
2024-11-30 21:30:00,0.0,41.29933333333334,2.5250666666666666,101.91333333333334,2.2494,0.999265,18.9429,423.719,0.1,0.797346,97.5259,2.18149,0.1,0.051668,0.00175742,0.00135831,33.0077,35.8744,587.4199026666666,1752.89424,58.49319963333333,60536149.6104176,2559717656.65563
2024-11-30 22:00:00,0.0,41.116206896551724,2.18751724137931,102.0,2.6699655172413794,1.92771,18.9885,424.188,0.1,0.551682,97.4778,2.17757,0.1,0.035749,0.00175655,0.00135587,33.6768,24.8286,610.9993766666666,1824.75991,58.529586466666665,63218084.66175722,2636838643.0598054
2024-11-30 22:30:00,0.0,41.689,2.0510666666666664,102.0,2.5643666666666665,1.99708,19.0334,424.491,0.1,0.402942,95.2912,2.12523,0.1,0.0261106,0.00171715,0.00132325,33.7293,18.1406,660.289986,1969.0648866666668,81.6784628,66800492.06504963,2701072117.943926
2024-11-30 23:00:00,0.0,41.22689655172414,1.9003103448275862,102.0,2.2498275862068966,2.48,19.0357,424.287,0.1,0.578037,95.7185,2.13348,0.1,0.0374568,0.00172485,0.00132839,34.1279,26.026,683.4069883333334,2041.15749,87.4139476,68435615.59899801,2783147032.219222
2024-11-30 23:30:00,0.0,43.175333333333334,1.8028000000000002,102.0,2.7215333333333334,1.98103,19.0517,424.335,0.1,0.383326,94.3969,2.10248,0.1,0.0248395,0.00170103,0.00130908,34.0457,17.2619,703.5239676666666,2098.9317666666666,80.64939736666666,68833092.89878142,2703616194.647195
2024-12-02 00:00:00,0.0,58.13413793103449,4.385172413793104,102.0,4.303,1.39053,18.8757,426.157,0.1,0.683156,155.892,3.51958,0.1,0.0442685,0.00280918,0.00219258,43.9153,30.6573,600.5412013333333,1789.7273133333333,77.36583993333333,50758948.03283879,1795256949.4583707
2024-12-02 00:30:00,0.0033333333333333335,62.3,4.1115,102.0,3.6211333333333333,1.67377,18.9103,426.098,0.1,0.275253,177.71,4.00425,0.1,0.0178364,0.00320233,0.00249497,51.6564,12.3578,442.46181033333335,1320.2346499999999,55.1749706,38889748.127001695,1476935688.9697254
2024-12-02 01:00:00,0.0,58.34379310344828,4.227206896551724,102.0,2.200103448275862,4.71693,19.0806,429.201,0.1,0.724127,185.274,4.16757,0.1,0.0469234,0.00333864,0.0025969,55.3909,32.5234,402.17161666666664,1201.4395466666667,46.9286482,34748742.2447821,1321920550.0849326
2024-12-02 01:30:00,0.0,56.712,4.165333333333333,102.0,3.5848333333333335,3.31142,18.9644,426.783,0.1,0.757474,176.551,3.97317,0.2,0.0490843,0.00318144,0.00247558,52.2811,34.0166,506.0658136666667,1510.5902866666665,58.389909,43086706.32423551,1484901124.535005
2024-12-02 02:00:00,0.0,57.76965517241379,3.727448275862069,102.08965517241379,3.0045862068965516,1.82697,18.8581,424.322,0.1,0.615099,172.313,3.87718,0.1,0.0398584,0.00310508,0.00241568,51.1158,27.6235,587.5543620000001,1754.0709466666667,64.56240516666666,51413762.53097644,1815844944.1570566
2024-12-02 02:30:00,0.0,51.62566666666667,3.623166666666667,102.1,3.7773,1.14124,18.9064,424.522,0.1,0.374053,166.021,3.72783,0.1,0.0242387,0.0029917,0.0023225,50.9729,16.8066,554.619685,1655.3898433333334,64.31833693333333,49515012.14713352,1754826588.8453066
2024-12-02 03:00:00,0.0,51.43344827586207,3.464862068965517,102.1,4.354586206896552,1.44512,18.9028,424.188,0.1,0.646053,144.509,3.24285,0.1,0.0418642,0.00260406,0.00201998,44.666,29.0305,581.638519,1736.0035266666666,59.3694915,51916531.563805684,1857882109.7269456
2024-12-02 03:30:00,0.0,51.23866666666667,3.1771666666666665,102.1,4.254366666666667,1.93083,18.9423,424.836,0.1,0.926772,141.462,3.17269,0.1,0.0600549,0.00254914,0.00197622,44.1434,41.6502,593.9156946666667,1772.46557,70.50220566666667,54478299.89426647,2026469387.6259186
2024-12-02 04:00:00,0.0,47.895172413793105,2.9077931034482756,102.1,4.526896551724138,1.80669,18.9878,425.467,0.1,0.692156,135.867,3.04442,0.1,0.0448517,0.00244832,0.00189623,43.0642,31.1131,546.7981080000001,1631.45497,62.152442400000005,50861458.92469551,1959698589.5699954
2024-12-02 04:30:00,0.0,45.434333333333335,2.4831333333333334,102.10333333333332,4.831533333333334,2.8775,18.9899,425.065,0.1,1.37665,122.539,2.74288,0.1,0.0892069,0.00220815,0.00170822,39.4345,61.895,562.3727236666667,1676.9990233333333,61.85745213333334,51865290.491522156,2014486879.5725226
2024-12-02 05:00:00,0.0,45.87,2.092551724137931,102.14482758620689,3.7180689655172414,1.58156,19.0445,425.54,0.1,0.855838,110.716,2.47389,0.1,0.0554583,0.0019951,0.00154054,36.638,38.4941,574.2382086666668,1713.9894366666667,61.494696233333336,53160060.395514034,2131788959.8815315
2024-12-02 05:30:00,0.0,43.48133333333333,1.9247666666666667,102.17333333333333,4.236433333333333,1.29116,19.0789,425.371,0.1,0.638145,109.758,2.44709,0.1,0.0413518,0.00197783,0.00152384,37.7741,28.7183,548.1050426666666,1634.81305,58.72165436666667,50944477.52147334,2054791475.2521315
2024-12-02 06:00:00,0.0,42.319310344827585,1.5696206896551723,102.1103448275862,4.108482758620689,2.68372,19.0702,424.584,0.1,0.849125,100.266,2.23234,0.1,0.0550233,0.00180679,0.00139,35.4251,38.2269,538.4824826666667,1605.7079733333335,55.58481173333333,49423771.34862848,1963585953.6160023
2024-12-02 06:30:00,0.0,42.644666666666666,1.3235,102.14666666666668,4.1396,1.7975,19.0924,424.397,0.1,0.561451,91.7054,2.03848,0.1,0.036382,0.00165253,0.0012692,33.4674,25.2874,533.7969586666667,1590.80723,57.12362253333333,49060730.05308875,2046127550.6309803
2024-12-02 07:00:00,0.0,44.154137931034484,1.1549999999999998,102.2,3.7829310344827585,1.74356,19.118,424.432,0.1,0.535942,89.8005,1.99363,0.1,0.0347291,0.00161821,0.00124125,33.4772,24.1455,551.4346216666667,1646.37716,60.4157741,50044241.88844803,2077351064.3936803
2024-12-02 07:30:00,0.0,44.93233333333333,0.8269666666666667,102.2,4.548166666666666,2.07373,19.1374,424.582,0.1,0.460453,92.3627,2.04916,0.1,0.0298374,0.00166438,0.00127585,34.7712,20.7474,615.8077976666666,1836.6921433333334,56.48995843333333,55205538.54048655,2175177399.389361
2024-12-02 08:00:00,0.0,45.52344827586207,0.668551724137931,102.2,4.447655172413793,1.92165,19.1673,424.805,0.1,0.622966,89.9594,1.99377,0.1,0.0403682,0.00162107,0.00124134,34.5938,28.0781,620.4414730000001,1852.87443,60.50352073333333,56074366.2079948,2285595310.5674787
2024-12-02 08:30:00,0.0,45.45666666666667,0.4826333333333333,102.2,4.330533333333333,2.2369,19.1815,424.875,0.1,0.648169,90.5076,2.00477,0.1,0.0420013,0.00163095,0.00124819,35.2336,29.2189,610.866405,1822.67158,62.6282941,55646500.48801856,2313755310.4628625
2024-12-02 09:00:00,0.0,46.18793103448276,0.3000689655172414,102.2,4.0842413793103445,1.51703,19.2045,425.128,0.1,0.525488,90.7628,2.0092,0.1,0.0340516,0.00163555,0.00125095,35.7383,23.6923,611.2707816666666,1824.6954733333332,61.1531556,55719606.36986194,2276831598.945434
2024-12-02 09:30:00,0.0,47.466,0.1262,102.2,4.234866666666666,1.46281,19.2472,425.708,0.1,0.678962,91.2609,2.0185,0.1,0.0439968,0.00164452,0.00125675,36.4299,30.6176,615.544359,1836.00195,63.01614636666667,56392541.047349766,2295680821.927535
2024-12-02 10:00:00,0.0,48.57931034482758,-0.03613793103448276,102.2,3.8757931034482755,1.86222,19.3039,426.643,0.1,0.745601,91.5959,2.02439,0.1,0.048315,0.00165056,0.00126042,36.9322,33.6272,622.1582823333333,1856.6423766666667,60.614636133333335,57484331.59321047,2398389853.912591
2024-12-02 10:30:00,0.0,49.62,-0.1877,102.2,3.6892666666666667,1.4036,19.3815,427.904,0.1,0.437607,94.3477,2.083,0.1,0.028357,0.00170015,0.00129694,38.6878,19.741,631.1471766666667,1885.78102,62.510129799999994,58286268.34186517,2457901232.413028
2024-12-02 11:00:00,0.0,51.713793103448275,-0.27272413793103445,102.20689655172414,3.865689655172414,1.921,19.4078,428.132,0.1,0.46232,95.8095,2.11354,0.1,0.0299583,0.00172649,0.00131597,39.7682,20.8592,638.5141686666667,1906.8597733333334,63.99652733333333,58719395.92252424,2479341884.6554594
2024-12-02 11:30:00,0.0,52.830333333333336,-0.37560000000000004,102.3,3.8151,1.59887,19.413,428.1,0.1,0.599195,101.345,2.23489,0.1,0.0388278,0.00182624,0.00139159,42.2261,27.0362,624.8634703333333,1865.62295,61.6090446,56793786.09641438,2359756820.3486423
2024-12-02 12:00:00,0.0,53.80310344827586,-0.4035862068965517,102.3,4.109551724137931,1.99398,19.4305,428.105,0.1,0.53055,103.277,2.27546,0.1,0.0343796,0.00186105,0.00141687,43.4164,23.9418,612.9566523333334,1829.24003,60.495975599999994,55352403.328607254,2287599843.693916
2024-12-02 12:30:00,0.0,53.98966666666667,-0.42723333333333335,102.3,4.158933333333334,1.51968,19.4273,428.175,0.1,0.545135,104.438,2.3018,0.1,0.0353247,0.00188197,0.00143329,43.5076,24.5969,603.412183,1800.1627899999999,59.6828128,54307059.38341034,2272649042.349197
2024-12-02 13:00:00,0.0,53.84724137931034,-0.2263448275862069,102.32068965517242,4.250413793103449,0.75303,19.4417,429.148,0.1,0.577968,106.388,2.34836,0.1,0.0374523,0.00191712,0.00146231,42.8992,26.0668,599.4088263333334,1787.7054233333333,60.73232663333333,53219978.40064018,2116092528.4180787
2024-12-02 13:30:00,0.0,52.325,0.09373333333333332,102.4,3.6398,-0.262335,19.4299,429.574,0.1,0.61118,106.513,2.35488,0.1,0.0396045,0.00191936,0.00146637,41.4479,27.5514,596.05454,1777.38593,78.12757543333333,52201529.0940394,2077991810.5846086
2024-12-02 14:00:00,0.0,51.12827586206897,0.394448275862069,102.4,3.4564827586206897,-1.62467,19.4113,430.092,0.1,0.937967,108.114,2.39547,0.1,0.0607803,0.00194822,0.00149167,40.1816,42.256,559.3854226666666,1669.9456733333332,62.73180403333333,49223759.84883554,1956069533.8351877
2024-12-02 14:30:00,0.0,50.21133333333333,0.7930333333333334,102.4,3.9140333333333333,-2.85484,19.3918,430.417,0.1,1.04246,110.458,2.45171,0.1,0.0675513,0.00199045,0.00152672,39.6146,46.9403,541.9993956666666,1615.9693966666666,60.534697566666665,47551429.948064595,1840347028.1632037
2024-12-02 15:00:00,0.0,48.78241379310345,1.1967241379310345,102.4,3.68,-3.39895,19.3431,430.134,0.1,1.0133,109.812,2.4419,0.1,0.0656616,0.00197881,0.0015206,38.1024,45.6063,521.134191,1553.3092700000002,54.73222693333334,45586729.34288227,1769525076.401443
2024-12-02 15:30:00,0.0,47.681333333333335,1.5675,102.4,3.5893,-3.8675,19.3145,430.213,0.1,1.20691,109.304,2.43465,0.1,0.0782078,0.00196966,0.00151608,36.8129,54.298,519.9123683333333,1551.31725,59.24686753333333,45245614.9379086,1718525607.70069
2024-12-02 16:00:00,0.0,46.73206896551724,2.2073793103448276,102.31724137931033,3.2869655172413794,-4.9714,19.2909,430.108,0.1,1.31039,110.202,2.45707,0.1,0.0849132,0.00198585,0.00153006,36.5467,58.9407,538.6098243333333,1608.7847900000002,117.62023793333333,45968604.91776678,1708115175.508903
2024-12-02 16:30:00,0.0,45.87433333333333,2.9137666666666666,102.3,2.4982333333333333,-7.77916,19.1992,429.109,0.1,1.72913,113.541,2.5377,0.1,0.112048,0.00204602,0.00158032,36.1213,77.7303,475.2502083333333,1416.5538333333332,68.75289623333333,40921593.146922596,1573222993.2831712
2024-12-02 17:00:00,0.0,44.514482758620694,3.5498620689655174,102.28620689655172,2.6660000000000004,-6.54556,19.1241,428.472,0.1,1.49045,115.872,2.59608,0.1,0.0965809,0.00208801,0.00161671,35.5321,66.9659,441.804849,1318.4938166666666,50.42849806666666,38393850.118404046,1543538459.3524132
2024-12-02 17:30:00,0.0,43.952,3.8341333333333334,102.2,2.8590333333333335,-4.98268,19.0826,428.008,0.1,1.15066,117.152,2.62762,0.1,0.0745625,0.00211107,0.00163637,35.4385,51.6891,431.6661566666667,1288.4829333333332,48.37570353333333,37289929.4896816,1461535969.4447672
2024-12-02 18:00:00,0.0,43.13068965517241,4.02548275862069,102.2,2.633206896551724,-4.55328,19.0172,427.78,0.1,1.46391,119.717,2.69295,0.1,0.0948613,0.0021573,0.0016771,34.4521,65.7144,418.00988266666667,1248.3124866666667,50.61300593333333,36260861.436966546,1454203463.5522904
2024-12-02 18:30:00,0.0,42.45333333333333,4.3096000000000005,102.2,2.667866666666667,-3.14519,19.0051,427.623,0.1,1.01441,118.903,2.67537,0.1,0.0657337,0.00214263,0.00166614,34.1325,45.5349,418.0958743333333,1246.58125,64.17929243333333,35842837.17601411,1355934536.9172876
2024-12-02 19:00:00,0.0,41.764482758620694,4.458379310344828,102.2,2.7790689655172414,-2.36733,18.9896,427.324,0.1,0.929475,116.735,2.6269,0.1,0.06023,0.00210357,0.00163592,33.5046,41.7222,387.84307633333333,1155.3194466666669,42.9707396,33865375.2580164,1376726615.1808722
2024-12-02 19:30:00,0.0,41.431666666666665,4.490733333333334,102.2,2.622866666666667,-0.437939,18.967,426.898,0.1,0.768584,117.733,2.64987,0.1,0.0498043,0.00212155,0.00165024,33.6981,34.4988,372.7728796666667,1112.36421,42.738703566666665,32509518.71495931,1292849792.0728462
2024-12-02 20:00:00,0.0,41.86103448275862,4.4816896551724135,102.2,2.6867241379310345,-0.221504,18.9521,426.357,0.6,0.726198,116.307,2.6165,0.1,0.0470576,0.00209585,0.00162944,33.6198,32.6008,370.274973,1104.7739066666666,41.997205900000004,32329788.22297359,1253894060.3195002
2024-12-02 20:30:00,0.0,42.27633333333333,4.3523,102.25333333333333,2.890733333333333,-0.505445,18.9342,425.031,0.0,0.622358,117.34,2.63402,0.1,0.0403288,0.00211446,0.00164036,35.2074,27.954,382.4204226666667,1141.6598833333333,43.34918656666667,33349193.93836483,1284541709.2599702
2024-12-02 21:00:00,0.0,43.449999999999996,4.1162068965517244,102.3,2.919620689655172,0.266067,18.9423,424.493,0.1,0.559339,118.162,2.64799,0.1,0.0362452,0.00212928,0.00164907,36.3952,25.1327,384.917795,1148.3866533333335,45.19273093333333,33701022.7944249,1334733034.9270859
